year,name,coalition,party_code,votes,vote_share,parliament_code_digits,constituency,state,winner,total_votes
2018,NUR JAZLAN MOHAMED,BN,UMNO,26523,30.523747597620062,161,PULAI,JOHOR,0,86893
2018,MOHD MAZRI YAHYA,GS,PAS,4332,4.985441865282589,161,PULAI,JOHOR,0,86893
2018,YAP KENG TAK,,IND,591,0.6801468472719322,161,PULAI,JOHOR,0,86893
2018,LIM KIT SIANG,PH,DAP,80726,69.24040209970151,162,ISKANDAR PUTERI,JOHOR,1,116588
2018,TEOH SEW HOCK,BN,MCA,35862,30.759597900298488,162,ISKANDAR PUTERI,JOHOR,0,116588
2018,TEO NIE CHING,PH,DAP,55312,65.4246951255574,163,KULAI,JOHOR,1,84543
2018,TANG NAI SOON,BN,MCA,22564,26.68937700341838,163,KULAI,JOHOR,0,84543
2018,JUWAHIR AMIN,GS,PAS,6667,7.885927871024212,163,KULAI,JOHOR,0,84543
2018,AHMAD MASLAN,BN,UMNO,21132,46.21440755806324,164,PONTIAN,JOHOR,1,45726
2018,KARMAINE SARDINI,PH,PPBM,20299,44.39268687398854,164,PONTIAN,JOHOR,0,45726
2018,BAHAROM MOHAMAD,GS,PAS,4295,9.392905567948214,164,PONTIAN,JOHOR,0,45726
2018,MD FARID MD RAFIK,PH,PPBM,21255,47.28797721811871,165,TANJUNG PIAI,JOHOR,1,44948
2018,WEE JECK SENG,BN,MCA,20731,46.122185636735786,165,TANJUNG PIAI,JOHOR,0,44948
2018,NORDIN OTHMAN,GS,PAS,2962,6.589837145145501,165,TANJUNG PIAI,JOHOR,0,44948
2018,HASBULLAH OSMAN,BN,UMNO,13243,48.48961956720735,054,GERIK,PERAK,1,27311
2018,MOHD DAHALAN ISMAIL,GS,PAS,7715,28.248691003624913,054,GERIK,PERAK,0,27311
2018,IBRAHIM MOHD HANAFIAH,PH,PPBM,6353,23.261689429167735,054,GERIK,PERAK,0,27311
2018,SHAMSUL ANUAR NASARAH,BN,UMNO,12523,53.96681749622926,055,LENGGONG,PERAK,1,23205
2018,MUHAMMAD MUJAHID MOHAMMAD FADZIL,GS,PAS,6750,29.088558500323206,055,LENGGONG,PERAK,0,23205
2018,AMIRUL FAIRUZZEEN JAMALUDDIN,PH,PPBM,3932,16.944624003447533,055,LENGGONG,PERAK,0,23205
2018,HAMZAH ZAINUDIN,BN,UMNO,18184,45.896012115093384,056,LARUT,PERAK,1,39620
2018,ABU HUSIN MOHMMAD,GS,PAS,13698,34.57344775365977,056,LARUT,PERAK,0,39620
2018,KHAIRIL ANUAR AKHIRUDDIN,PH,PPBM,7738,19.530540131246845,056,LARUT,PERAK,0,39620
2018,MUJAHID YUSOF,PH,AMANAH,16753,39.215823970037455,057,PARIT BUNTAR,PERAK,1,42720
2018,ABDUL PUHAT MAT NAYAN,BN,UMNO,13655,31.96395131086142,057,PARIT BUNTAR,PERAK,0,42720
2018,AHMAD AZHAR SHARIN,GS,PAS,12312,28.820224719101123,057,PARIT BUNTAR,PERAK,0,42720
2018,NOOR AZMI GHAZALI,BN,UMNO,17220,36.44058829753465,058,BAGAN SERAI,PERAK,1,47255
2018,ROHAYA BAKAR,GS,PAS,17048,36.076605650195745,058,BAGAN SERAI,PERAK,0,47255
2018,ADAM ASMUNI,PH,PPBM,12987,27.482806052269602,058,BAGAN SERAI,PERAK,0,47255
2018,SYED ABU HUSSIN HAFIZ SYED ABDUL FASAL,BN,UMNO,22450,39.48085749960431,059,BUKIT GANTANG,PERAK,1,56863
2018,KHADRI KHALID,PH,PPBM,18361,32.28988973497705,059,BUKIT GANTANG,PERAK,0,56863
2018,IDRIS AHMAD,GS,PAS,16052,28.22925276541864,059,BUKIT GANTANG,PERAK,0,56863
2018,TEH KOK LIM,PH,DAP,42997,61.65063160460548,060,TAIPING,PERAK,1,69743
2018,TAN KENG LIANG,BN,GERAKAN,15613,22.38647606211376,060,TAIPING,PERAK,0,69743
2018,IBRAHIM ISMAIL,GS,PAS,11133,15.96289233328076,060,TAIPING,PERAK,0,69743
2018,MOHAMED NAZRI ABDUL AZIZ,BN,UMNO,10491,41.49756734306396,061,PADANG RENGAS,PERAK,1,25281
2018,EJAZI YAHAYA,PH,PKR,7943,31.418852102369367,061,PADANG RENGAS,PERAK,0,25281
2018,MOHAMAD AZALAN MOHAMAD RADZI,GS,PAS,6847,27.08358055456667,061,PADANG RENGAS,PERAK,0,25281
2018,KESAVAN SUBRAMANIAM,PH,PKR,20817,48.72208959415812,062,SUNGAI SIPUT,PERAK,1,42726
2018,DEVAMANY KRISHNASAMY,BN,MIC,15210,35.59893273416655,062,SUNGAI SIPUT,PERAK,0,42726
2018,ISHAK IBRAHIM,GS,PAS,5194,12.156532322239386,062,SUNGAI SIPUT,PERAK,0,42726
2018,MICHAEL JEYAKUMAR DEVARAJ,,PSM,1505,3.5224453494359405,062,SUNGAI SIPUT,PERAK,0,42726
2018,AHMAD FAIZAL AZUMU,PH,PPBM,38661,44.4634847613571,063,TAMBUN,PERAK,1,86950
2018,AHMAD HUSNI MOHAMAD HANADZLAH,BN,UMNO,33341,38.345025876940774,063,TAMBUN,PERAK,0,86950
2018,MUHAMAD ZULKIFLI MOHAMAD ZAKARIA,GS,PAS,14948,17.19148936170213,063,TAMBUN,PERAK,0,86950
2018,WONG KAH WOH,PH,DAP,56519,80.46440113324127,064,IPOH TIMOR,PERAK,1,70241
2018,KATHLEEN WONG MEI YIN,BN,MCA,13722,19.53559886675873,064,IPOH TIMOR,PERAK,0,70241
2018,KULASEGARAN MURUGESON,PH,DAP,55613,84.9027510610363,065,IPOH BARAT,PERAK,1,65502
2018,CHENG WEI YEE,BN,MCA,9889,15.097248938963697,065,IPOH BARAT,PERAK,0,65502
2018,SIVAKUMAR VARATHARAJU NAIDU,PH,DAP,52850,84.1734754009588,066,BATU GAJAH,PERAK,1,62787
2018,LEONG CHEE WAI,BN,MCA,8982,14.305509102202686,066,BATU GAJAH,PERAK,0,62787
2018,KUNASEKARAN KRISHNAN,,PSM,955,1.5210154968385174,066,BATU GAJAH,PERAK,0,62787
2018,MASTURA MOHD YAZID,BN,UMNO,12102,40.26483896726111,067,KUALA KANGSAR,PERAK,1,30056
2018,AHMAD TERMIZI RAMLI,PH,AMANAH,11371,37.83271227042853,067,KUALA KANGSAR,PERAK,0,30056
2018,KHALIL IDHAM LIM ABDULLAH,GS,PAS,6583,21.902448762310353,067,KUALA KANGSAR,PERAK,0,30056
2018,NGEH KOO HAM,PH,DAP,41231,68.41389151608675,068,BERUAS,PERAK,1,60267
2018,PANG CHOK KING,BN,GERAKAN,13277,22.030298504986146,068,BERUAS,PERAK,0,60267
2018,MOHAMAD NAZEER M K M HAMEED,GS,PAS,5759,9.555809978927108,068,BERUAS,PERAK,0,60267
2018,MOHD NIZAR ZAKARIA,BN,UMNO,14035,48.413245946878234,069,PARIT,PERAK,1,28990
2018,NAJIHATUSSALEHAH AHMAD,GS,PAS,7715,26.612625043118317,069,PARIT,PERAK,0,28990
2018,AHMAD TARMIZI MOHD JAM,PH,AMANAH,7240,24.97412901000345,069,PARIT,PERAK,0,28990
2018,SU KEONG SIONG,PH,DAP,30216,57.55976759691399,070,KAMPAR,PERAK,1,52495
2018,LEE CHEE LEONG,BN,MCA,18415,35.07953138394133,070,KAMPAR,PERAK,0,52495
2018,YOUGAN MAHALINGAM,GS,PAS,3864,7.36070101914468,070,KAMPAR,PERAK,0,52495
2018,LEE BOON CHYE,PH,PKR,48923,61.745737255941336,071,GOPENG,PERAK,1,79233
2018,HENG SEAI KIE,BN,MCA,19145,24.162911918013958,071,GOPENG,PERAK,0,79233
2018,ISMAIL ARIFFIN,GS,PAS,11165,14.091350826044703,071,GOPENG,PERAK,0,79233
2018,SARAVANAN MURUGAN,BN,MIC,16086,44.46840272018577,072,TAPAH,PERAK,1,36174
2018,MOHAMED AZNI MOHAMED ALI,PH,PPBM,15472,42.77105103112733,072,TAPAH,PERAK,0,36174
2018,NORAZLI MUSA,GS,PAS,4616,12.760546248686902,072,TAPAH,PERAK,0,36174
2018,TAJUDDIN ABDUL RAHMAN,BN,UMNO,20003,46.042122223500975,073,PASIR SALAK,PERAK,1,43445
2018,SALIHUDDIN RADIN SUMADI,PH,PPBM,12291,28.290942571066868,073,PASIR SALAK,PERAK,0,43445
2018,ZAFARULAZHAN ZAN,GS,PAS,11151,25.666935205432157,073,PASIR SALAK,PERAK,0,43445
2018,MOHD HATTA MD RAMLI,PH,AMANAH,21955,40.92646099356883,074,LUMUT,PERAK,1,53645
2018,ZAMBRY ABD KADIR,BN,UMNO,21555,40.18081834280921,074,LUMUT,PERAK,0,53645
2018,MOHAMMED ZAMRI IBRAHIM,GS,PAS,10135,18.892720663621958,074,LUMUT,PERAK,0,53645
2018,AHMAD ZAHID HAMIDI,BN,UMNO,18909,51.374775851763296,075,BAGAN DATUK,PERAK,1,36806
2018,PAKHRURRAZI ARSHAD,PH,PKR,13836,37.591697005922946,075,BAGAN DATUK,PERAK,0,36806
2018,ATA ABDUL MUNEIM HASAN ADLI,GS,PAS,4061,11.033527142313753,075,BAGAN DATUK,PERAK,0,36806
2018,NGA KOR MING,PH,DAP,29170,54.36585593141366,076,TELUK INTAN,PERAK,1,53655
2018,MAH SIEW KEONG,BN,GERAKAN,17991,33.53089180877831,076,TELUK INTAN,PERAK,0,53655
2018,AHMAD RAMADZAN AHMAD DAUD,GS,PAS,6494,12.103252259808032,076,TELUK INTAN,PERAK,0,53655
2018,CHANG LIH KANG,PH,PKR,24672,45.4389745289795,077,TANJONG MALIM,PERAK,1,54297
2018,MAH HANG SOON,BN,MCA,19314,35.571026023537215,077,TANJONG MALIM,PERAK,0,54297
2018,MOHD TARMIZI AB RAHMAN,GS,PAS,10311,18.989999447483285,077,TANJONG MALIM,PERAK,0,54297
2018,CHE ABDULLAH MAT NAWI,GS,PAS,47041,54.32927181382457,019,TUMPAT,KELANTAN,1,86585
2018,WAN JOHANI WAN HUSSIN,BN,UMNO,29541,34.11791880810764,019,TUMPAT,KELANTAN,0,86585
2018,NORDIN SALLEH,PH,PPBM,10003,11.552809378067794,019,TUMPAT,KELANTAN,0,86585
2018,AHMAD MARZUK SHAARY,GS,PAS,32592,54.8806977958139,020,PENGKALAN CHEPA,KELANTAN,1,59387
2018,ZALUZI SULAIMAN,BN,UMNO,19360,32.59972721302642,020,PENGKALAN CHEPA,KELANTAN,0,59387
2018,MOHAMAD IBRAHIM,PH,AMANAH,7435,12.519574991159681,020,PENGKALAN CHEPA,KELANTAN,0,59387
2018,TAKIYUDDIN HASSAN,GS,PAS,28291,42.24491929101524,021,KOTA BHARU,KELANTAN,1,66969
2018,HUSAM MUSA,PH,AMANAH,22422,33.48116292613,021,KOTA BHARU,KELANTAN,0,66969
2018,FIKHRAN HAMSHI MOHD FATMI,BN,UMNO,16256,24.273917782854753,021,KOTA BHARU,KELANTAN,0,66969
2018,AHMAD FADHLI SHAARI,GS,PAS,28080,52.435995592986124,022,PASIR MAS,KELANTAN,1,53551
2018,NOR AZMAWI AB RAHMAN,BN,UMNO,15005,28.020018300311854,022,PASIR MAS,KELANTAN,0,53551
2018,IBRAHIM ALI,,IND,5373,10.033426079811768,022,PASIR MAS,KELANTAN,0,53551
2018,CHE UJANG CHE DAUD,PH,PPBM,5093,9.510560026890253,022,PASIR MAS,KELANTAN,0,53551
2018,SITI ZAILAH MOHD YUSOFF,GS,PAS,24581,50.81553759328551,023,RANTAU PANJANG,KELANTAN,1,48373
2018,ABDULLAH MAT YASIM,BN,UMNO,18431,38.10183366754181,023,RANTAU PANJANG,KELANTAN,0,48373
2018,WAN SHAH JIHAN WAN DIN,PH,AMANAH,5361,11.082628739172678,023,RANTAU PANJANG,KELANTAN,0,48373
2018,TUAN IBRAHIM TUAN MAN,GS,PAS,35620,56.15816358705934,024,KUBANG KERIAN,KELANTAN,1,63428
2018,MUHAMAD ABDUL GHANI,BN,UMNO,16251,25.621176767358264,024,KUBANG KERIAN,KELANTAN,0,63428
2018,ABDUL HALIM YUSOF,PH,AMANAH,11557,18.220659645582394,024,KUBANG KERIAN,KELANTAN,0,63428
2018,NIK MOHAMAD ABDUH NIK ABD AZIZ,GS,PAS,36188,48.92650478611216,025,BACHOK,KELANTAN,1,73964
2018,AWANG ADEK HUSSIN,BN,UMNO,32896,44.47569087664269,025,BACHOK,KELANTAN,0,73964
2018,ZULKIFLI ZAKARIA,PH,PPBM,4880,6.5978043372451465,025,BACHOK,KELANTAN,0,73964
2018,ANNUAR MUSA,BN,UMNO,25467,47.954130340633064,026,KETEREH,KELANTAN,1,53107
2018,WAN ISMAIL WAN JUSOH,GS,PAS,20841,39.24341423917751,026,KETEREH,KELANTAN,0,53107
2018,MOHD RADZIJIDIN,PH,PPBM,6799,12.802455420189428,026,KETEREH,KELANTAN,0,53107
2018,IKMAL HISHAM ABDUL AZIZ,BN,UMNO,28152,48.43604831217095,027,TANAH MERAH,KELANTAN,1,58122
2018,JOHARI MAT,GS,PAS,25223,43.396648429166234,027,TANAH MERAH,KELANTAN,0,58122
2018,MOHAMAD FAUZI ZAKARIA,PH,PKR,4747,8.167303258662812,027,TANAH MERAH,KELANTAN,0,58122
2018,NIK MUHAMMAD ZAWAWI SALLEH,GS,PAS,32307,47.40572267057961,028,PASIR PUTEH,KELANTAN,1,68150
2018,ASYRAF WAJDI DUSUKI,BN,UMNO,30947,45.41012472487161,028,PASIR PUTEH,KELANTAN,0,68150
2018,KAMARUDDIN MD NOOR,PH,PPBM,4896,7.18415260454879,028,PASIR PUTEH,KELANTAN,0,68150
2018,AHMAD JAZLAN YAAKUB,BN,UMNO,26076,47.3910909983098,029,MACHANG,KELANTAN,1,55023
2018,ZULKIFLI MAMAT,GS,PAS,23252,42.25869181978445,029,MACHANG,KELANTAN,0,55023
2018,SAZMI MIAH,PH,PPBM,5695,10.350217181905748,029,MACHANG,KELANTAN,0,55023
2018,MUSTAPA MOHAMED,BN,UMNO,21665,55.89381078919533,030,JELI,KELANTAN,1,38761
2018,MOHAMAD HAMID,GS,PAS,15018,38.74513041459198,030,JELI,KELANTAN,0,38761
2018,AZRAN DERAMAN,PH,PPBM,2078,5.361058796212688,030,JELI,KELANTAN,0,38761
2018,ABDUL LATIFF ABDUL RAHMAN,GS,PAS,28903,52.563333151472165,031,KUALA KRAI,KELANTAN,1,54987
2018,RAMZI AB RAHMAN,BN,UMNO,20911,38.02898867004929,031,KUALA KRAI,KELANTAN,0,54987
2018,MOHD YAZID ABDULLAH,PH,AMANAH,5173,9.40767817847855,031,KUALA KRAI,KELANTAN,0,54987
2018,TENGKU RAZALEIGH TENGKU MOHD HAMZAH,BN,UMNO,19426,48.64282852564103,032,GUA MUSANG,KELANTAN,1,39936
2018,ABDULLAH HUSSEIN,GS,PAS,15513,38.84465144230769,032,GUA MUSANG,KELANTAN,0,39936
2018,MOHD NOR HUSSIN,PH,PPBM,4997,12.512520032051283,032,GUA MUSANG,KELANTAN,0,39936
2018,IDRIS JUSOH,BN,UMNO,34335,48.40346796362867,033,BESUT,TERENGGANU,1,70935
2018,RIDUAN MOHAMAD NOR,GS,PAS,29736,41.920067667583,033,BESUT,TERENGGANU,0,70935
2018,WAN NAZARI WAN JUSOH,PH,PPBM,6864,9.676464368788327,033,BESUT,TERENGGANU,0,70935
2018,SHAHARIZUKIRNAIN ABD KADIR,GS,PAS,35020,48.65375531412376,034,SETIU,TERENGGANU,1,71978
2018,MOHD JIDIN SHAFEE,BN,UMNO,32218,44.76089916363333,034,SETIU,TERENGGANU,0,71978
2018,MOHD FAUDZI MUSA,PH,PPBM,4740,6.585345522242908,034,SETIU,TERENGGANU,0,71978
2018,MOHD KHAIRUDDIN AMAN RAZALI,GS,PAS,37974,52.664863740378614,035,KUALA NERUS,TERENGGANU,1,72105
2018,TENGKU ASMADI TENGKU MOHAMAD,BN,UMNO,29527,40.95000346716594,035,KUALA NERUS,TERENGGANU,0,72105
2018,ABDULLAH MOHAMED,PH,AMANAH,4604,6.385132792455447,035,KUALA NERUS,TERENGGANU,0,72105
2018,AHMAD AMZAD MOHAMED @ HASHIM,GS,PAS,42988,49.64946929535821,036,KUALA TERENGGANU,TERENGGANU,1,86583
2018,WAN NAWAWI WAN ISMAIL,BN,UMNO,28215,32.587228439763,036,KUALA TERENGGANU,TERENGGANU,0,86583
2018,RAJA KAMARUL BAHRIN SHAH,PH,AMANAH,15380,17.763302264878785,036,KUALA TERENGGANU,TERENGGANU,0,86583
2018,ABDUL HADI AWANG,GS,PAS,53749,59.27196135947597,037,MARANG,TERENGGANU,1,90682
2018,MOHAMAD NOR ENDOT,BN,UMNO,31795,35.0620850885512,037,MARANG,TERENGGANU,0,90682
2018,ZARAWI SULONG,PH,AMANAH,5138,5.665953551972828,037,MARANG,TERENGGANU,0,90682
2018,ROSOL WAHID,BN,UMNO,30925,49.60221986975909,038,HULU TERENGGANU,TERENGGANU,1,62346
2018,MUHYIDIN ABDUL RASHID,GS,PAS,28057,45.00208513777949,038,HULU TERENGGANU,TERENGGANU,0,62346
2018,RAZALI IDRIS,PH,PPBM,3364,5.395694992461425,038,HULU TERENGGANU,TERENGGANU,0,62346
2018,WAN HASSAN MOHD RAMLI,GS,PAS,40850,54.167661176969794,039,DUNGUN,TERENGGANU,1,75414
2018,DIN ADAM,BN,UMNO,27731,36.77168695467685,039,DUNGUN,TERENGGANU,0,75414
2018,ABD RAHMAN YUSOF,PH,PKR,6833,9.060651868353355,039,DUNGUN,TERENGGANU,0,75414
2018,CHE ALIAS HAMID,GS,PAS,39878,44.06214089984973,040,KEMAMAN,TERENGGANU,1,90504
2018,AHMAD SHABERY CHEEK,BN,UMNO,37715,41.67219128436312,040,KEMAMAN,TERENGGANU,0,90504
2018,MOHD HUZAIFAH MD SUHAIMI,PH,PKR,12911,14.265667815787147,040,KEMAMAN,TERENGGANU,0,90504
2018,REEZAL MERICAN NAINA MERICAN,BN,UMNO,22459,42.94099652020955,041,KEPALA BATAS,PENANG,1,52302
2018,ZAIDI ZAKARIA,PH,AMANAH,17723,33.88589346487706,041,KEPALA BATAS,PENANG,0,52302
2018,SITI MASTURA MUHAMMAD,GS,PAS,12120,23.173110014913387,041,KEPALA BATAS,PENANG,0,52302
2018,SHABUDIN YAHAYA,BN,UMNO,18547,35.73327681874229,042,TASEK GELUGOR,PENANG,1,51904
2018,MARZUKI YAHYA,PH,PPBM,18466,35.57721948212084,042,TASEK GELUGOR,PENANG,0,51904
2018,RIZAL HAFIZ RUSLAN,GS,PAS,14891,28.689503699136868,042,TASEK GELUGOR,PENANG,0,51904
2018,LIM GUAN ENG,PH,DAP,51653,85.96368598864979,043,BAGAN,PENANG,1,60087
2018,LEE BENG SENG,BN,MCA,7751,12.899628871469702,043,BAGAN,PENANG,0,60087
2018,HUAN CHENG GUAN,GS,PCM,502,0.8354552565446769,043,BAGAN,PENANG,0,60087
2018,KOAY XING BOON,,MUP,181,0.30122988333582973,043,BAGAN,PENANG,0,60087
2018,NURUL IZZAH ANWAR,PH,PKR,35534,50.887895972962134,044,PERMATANG PAUH,PENANG,1,69828
2018,MOHD ZAIDI MOHD SAID,BN,UMNO,19866,28.449905482041586,044,PERMATANG PAUH,PENANG,0,69828
2018,AFNAN HAMIMI TAIB AZAMUDDEN,GS,PAS,14428,20.662198544996276,044,PERMATANG PAUH,PENANG,0,69828
2018,SIM CHEE KEONG,PH,DAP,63784,85.39716967238355,045,BUKIT MERTAJAM,PENANG,1,74691
2018,GUI GUAT LYE,BN,MCA,10907,14.602830327616447,045,BUKIT MERTAJAM,PENANG,0,74691
2018,KASTHURIRAANI PATTO,PH,DAP,42683,78.023946622795,046,BATU KAWAN,PENANG,1,54705
2018,JAYANTHI DEVI BALAGURU,BN,GERAKAN,9130,16.68951649757792,046,BATU KAWAN,PENANG,0,54705
2018,JAY KUMAR BALAKRISHNA,GS,PAS,2636,4.818572342564665,046,BATU KAWAN,PENANG,0,54705
2018,OOI KHAR GIAP,,PFP,256,0.46796453706242574,046,BATU KAWAN,PENANG,0,54705
2018,MANSOR OTHMAN,PH,PKR,35395,56.92436353109571,047,NIBONG TEBAL,PENANG,1,62179
2018,SHAIK HUSSEIN MYDIN,BN,UMNO,19578,31.486514739703114,047,NIBONG TEBAL,PENANG,0,62179
2018,MOHD HELMI HARON,GS,PAS,6875,11.0567876614291,047,NIBONG TEBAL,PENANG,0,62179
2018,TAN TEE BENG,,IND,331,0.5323340677720774,047,NIBONG TEBAL,PENANG,0,62179
2018,WONG HON WAI,PH,DAP,50049,83.82574615616521,048,BUKIT BENDERA,PENANG,1,59706
2018,ANDY YONG KIM SENG,BN,GERAKAN,9318,15.60647171138579,048,BUKIT BENDERA,PENANG,0,59706
2018,TAN GIM THEAM,,MUP,339,0.5677821324490001,048,BUKIT BENDERA,PENANG,0,59706
2018,CHOW KON YEOW,PH,DAP,34663,87.25300173685403,049,TANJONG,PENANG,1,39727
2018,NG SIEW LAI,BN,GERAKAN,5064,12.74699826314597,049,TANJONG,PENANG,0,39727
2018,SANISVARA NETHAJI RAYER RAJAJI,PH,DAP,50700,79.63434172085572,050,JELUTONG,PENANG,1,63666
2018,BALJIT SINGH JIGIRI SINGH,BN,GERAKAN,12529,19.67926365721107,050,JELUTONG,PENANG,0,63666
2018,TAN SIM BEE,,MUP,437,0.686394621933214,050,JELUTONG,PENANG,0,63666
2018,RAMKARPAL SINGH KARPAL SINGH,PH,DAP,65622,86.68119675054488,051,BUKIT GELUGOR,PENANG,1,75705
2018,LOW JOO HIAP,BN,MCA,9671,12.774585562380292,051,BUKIT GELUGOR,PENANG,0,75705
2018,LAI XUE CHING,,MUP,412,0.54421768707483,051,BUKIT GELUGOR,PENANG,0,75705
2018,SIM TZE TZIN,PH,PKR,51555,68.87867573381074,052,BAYAN BARU,PENANG,1,74849
2018,CHUAH SENG GUAN,BN,MCA,13804,18.44246416117784,052,BAYAN BARU,PENANG,0,74849
2018,ISZUREE IBRAHIM,GS,PAS,8757,11.69955510427661,052,BAYAN BARU,PENANG,0,74849
2018,DAVID YIM BOON LEONG,,MUP,733,0.9793050007348127,052,BAYAN BARU,PENANG,0,74849
2018,MUHAMMAD BAKHTIAR WAN CHIK,PH,PKR,25471,51.17124718739955,053,BALIK PULAU,PENANG,1,49776
2018,HILMI YAHAYA,BN,UMNO,19007,38.18506910961106,053,BALIK PULAU,PENANG,0,49776
2018,AD,GS,PAS,5298,10.643683702989392,053,BALIK PULAU,PENANG,0,49776
2018,JALALUDIN ALIAS,BN,UMNO,19062,48.93087250044921,126,JELEBU,NEGERI SEMBILAN,1,38957
2018,MUSTAFAR AB KADIR,PH,AMANAH,17017,43.68149498164643,126,JELEBU,NEGERI SEMBILAN,0,38957
2018,NORMAN IPIN,GS,PAS,2878,7.387632517904356,126,JELEBU,NEGERI SEMBILAN,0,38957
2018,MOHD SALIM SHARIF,BN,UMNO,26819,46.82578482382931,127,JEMPOL,NEGERI SEMBILAN,1,57274
2018,KAMARULZAMAN KAMDIAS,PH,PPBM,25188,43.97807032859587,127,JEMPOL,NEGERI SEMBILAN,0,57274
2018,MUSTAFFA DAHARUN,GS,PAS,5267,9.196144847574816,127,JEMPOL,NEGERI SEMBILAN,0,57274
2018,LOKE SIEW FOOK,PH,DAP,55503,60.44893158204274,128,SEREMBAN,NEGERI SEMBILAN,1,91818
2018,CHONG SIN WOON,BN,MCA,24809,27.0197564747653,128,SEREMBAN,NEGERI SEMBILAN,0,91818
2018,SHARIFFUDDIN AHMAD,GS,PAS,11506,12.531311943191966,128,SEREMBAN,NEGERI SEMBILAN,0,91818
2018,EDDIN SYAZLEE SHITH,PH,PPBM,18045,44.84678281183985,129,KUALA PILAH,NEGERI SEMBILAN,1,40237
2018,HASAN MALEK,BN,UMNO,17845,44.34972786241519,129,KUALA PILAH,NEGERI SEMBILAN,0,40237
2018,RAFIEI MUSTAPHA,GS,PAS,4347,10.80348932574496,129,KUALA PILAH,NEGERI SEMBILAN,0,40237
2018,CHA KEE CHIN,PH,DAP,61806,72.45126425732941,130,RASAH,NEGERI SEMBILAN,1,85307
2018,NG KIAN NAM,BN,MCA,14939,17.512044732554187,130,RASAH,NEGERI SEMBILAN,0,85307
2018,MOHD KHAIRIL ANUAR MOHD WAFA,GS,PAS,8260,9.682675513146634,130,RASAH,NEGERI SEMBILAN,0,85307
2018,DAVID DASS ASEERPATHAM,,PAP,302,0.35401549696976803,130,RASAH,NEGERI SEMBILAN,0,85307
2018,KHAIRY JAMALUDIN ABU BAKAR,BN,UMNO,36096,48.8734835355286,131,REMBAU,NEGERI SEMBILAN,1,73856
2018,ROSELI ABDUL GANI,PH,PKR,31732,42.96468804159446,131,REMBAU,NEGERI SEMBILAN,0,73856
2018,MUSTAFA DOLAH,GS,PAS,6028,8.16182842287695,131,REMBAU,NEGERI SEMBILAN,0,73856
2018,DANYAL BALAGOPAL ABDULLAH,PH,PKR,36225,59.061858023282355,132,PORT DICKSON,NEGERI SEMBILAN,1,61334
2018,MOGAN VELAYATHAM,BN,MIC,18515,30.187171878566538,132,PORT DICKSON,NEGERI SEMBILAN,0,61334
2018,MAHFUZ ROSLAN,GS,PAS,6594,10.750970098151107,132,PORT DICKSON,NEGERI SEMBILAN,0,61334
2018,HASAN BAHROM,PH,AMANAH,22435,46.29018280856683,133,TAMPIN,NEGERI SEMBILAN,1,48466
2018,SHAZIMAN ABU MANSOR,BN,UMNO,21433,44.222754095654686,133,TAMPIN,NEGERI SEMBILAN,0,48466
2018,ABDUL HALIM ABU BAKAR,GS,PAS,4598,9.487063095778485,133,TAMPIN,NEGERI SEMBILAN,0,48466
2018,ZAHIDI ZAINUL ABIDIN,BN,UMNO,15032,41.18356164383562,001,PADANG BESAR,PERLIS,1,36500
2018,IZIZAM IBRAHIM,PH,PPBM,13594,37.24383561643835,001,PADANG BESAR,PERLIS,0,36500
2018,MOKHTAR SENIK,GS,PAS,7874,21.572602739726026,001,PADANG BESAR,PERLIS,0,36500
2018,NOOR AMIN AHMAD,PH,PKR,20909,46.79722470904208,002,KANGAR,PERLIS,1,44680
2018,RAMLI SHARIFF,BN,UMNO,15306,34.256938227394805,002,KANGAR,PERLIS,0,44680
2018,MOHAMAD ZAHID IBRAHIM,GS,PAS,8465,18.945837063563115,002,KANGAR,PERLIS,0,44680
2018,SHAHIDAN KASSIM,BN,UMNO,16547,41.785353535353536,003,ARAU,PERLIS,1,39600
2018,ABD RAHMAN DAUD,PH,PPBM,11691,29.522727272727273,003,ARAU,PERLIS,0,39600
2018,HASHIM JASIN,GS,PAS,11362,28.69191919191919,003,ARAU,PERLIS,0,39600
