,year,name,coalition,party_code,votes,vote_share,parliament_code_digits,constituency,state,winner,total_votes,gender,results_added,fuzzy,spr_id,id_x,t,kid,a,ju,mj
571,2022,ANUAR BASIRAN,BN,UMNO,31097,0,113,SEPANG,Selangor,0,0,F,0,0,224,224.0,ANUAR BIN BASIRAN,11300,BN,31097.0,8949.0
572,2022,R NAGESWARAN,,PRM,165,0,113,SEPANG,Selangor,0,0,F,0,0,968,968.0,NAGESWARAN RAVI,11300,PRM,165.0,8949.0
573,2022,MOHAMMED TAUFIK JOHARI,PH,PKR,50580,0,015,SUNGAI PETANI,Kedah,0,0,F,0,0,1155,1155.0,DR. TAUFIQ BIN DATO' JOHARI,01500,PH,50580.0,1115.0
574,2022,TAN CHOW KANG,,PRM,226,0,015,SUNGAI PETANI,Kedah,0,0,F,0,0,400,400.0,TAN JOON LONG @ TAN CHOW KANG,01500,PRM,226.0,1115.0
575,2022,MARZUKI YAHYA,GTA,PEJUANG,2342,0,015,SUNGAI PETANI,Kedah,0,0,F,0,0,1167,1167.0,HJ. MARZUKI YAHYA,01500,PEJUANG,2342.0,1115.0
576,2022,ROBERT LING KUI EE,PN,BERSATU,49465,0,015,SUNGAI PETANI,Kedah,0,0,F,0,0,783,783.0,DR. ROBERT LING,01500,PN,49465.0,1115.0
577,2022,SHAHANIM MOHAMAD YUSOFF,BN,UMNO,27391,0,015,SUNGAI PETANI,Kedah,0,0,M,0,0,619,619.0,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,01500,BN,27391.0,1115.0
578,2022,MOHD SHARKAR SHAMSUDIN,BN,UMNO,25191,0,088,TEMERLOH,Pahang,0,0,F,0,0,1322,1322.0,DATO' SRI HJ MOHD SHARKAR BIN HJ SHAMSUDIN,08800,BN,25191.0,5520.0
579,2022,SALAMIAH MOHD NOR,PN,PAS,30929,0,088,TEMERLOH,Pahang,0,0,M,0,0,1335,1335.0,HJH SALAMIAH MOHD NOR,08800,PN,30929.0,5520.0
580,2022,MOHD HASBIE MUDA,PH,AMANAH,25409,0,088,TEMERLOH,Pahang,0,0,F,0,0,1325,1325.0,HASBIE MUDA,08800,PH,25409.0,5520.0
581,2022,AMINUDDIN YAHAYA,GTA,DIRECT,1108,0,088,TEMERLOH,Pahang,0,0,F,0,1,410,410.0,AMINUDDIN BIN YAHAYA,08800,PEJUANG,1108.0,5520.0
582,2022,LEE KAH HING,BN,MCA,6032,0,122,SEPUTEH,KL,0,0,F,0,0,553,553.0,LEE KAH HING,12200,BN,6032.0,67187.0
583,2022,ALAN WONG YEE YENG,PN,GERAKAN,6047,0,122,SEPUTEH,KL,0,0,F,0,0,598,598.0,WONG YEE YENG,12200,PN,6047.0,67187.0
584,2022,CHOY SAN YEH,,IND,865,0,122,SEPUTEH,KL,0,0,M,0,1,840,840.0,CHOY SAN YEH,12200,BEBAS,865.0,67187.0
585,2022,TERESA KOK SUH SIM,PH,DAP,73234,0,122,SEPUTEH,KL,0,0,M,0,0,716,716.0,TERESA KOK,12200,PH,73234.0,67187.0
586,2022,LEE WAI HONG,,IND,1276,0,122,SEPUTEH,KL,0,0,F,0,1,267,267.0,LEE WAI HONG,12200,BEBAS,1276.0,67187.0
587,2022,KAMARULZAMAN KAMDIAS,GTA,PUTRA,406,0,129,KUALA PILAH,Negeri Sembilan,0,0,F,0,1,149,149.0,KAMARULZAMAN KAMDIAS,12900,PEJUANG,406.0,6483.0
588,2022,EDDIN SYAZLEE SHITH,PN,BERSATU,11560,0,129,KUALA PILAH,Negeri Sembilan,0,0,F,0,0,60,60.0,EDDIN SYAZLEE,12900,PN,11560.0,6483.0
589,2022,AZMAN BIN IDRIS,,WARISAN,333,0,129,KUALA PILAH,Negeri Sembilan,0,0,F,0,0,291,291.0,AZMAN BIN IDRIS,12900,WARISAN,333.0,6483.0
590,2022,NOR AZMAN MOHAMAD,PH,PKR,14940,0,129,KUALA PILAH,Negeri Sembilan,0,0,F,0,0,216,216.0,NOR AZMAN MOHAMAD ,12900,PH,14940.0,6483.0
591,2022,ADNAN ABU HASSAN,BN,UMNO,21423,0,129,KUALA PILAH,Negeri Sembilan,0,0,F,0,0,355,355.0,DATO' HJ ADNAN HJ ABU HASSAN ,12900,BN,21423.0,6483.0
592,2022,ADAM ADLI,PH,PKR,39418,0,137,HANG TUAH JAYA,Melaka,0,0,F,0,0,128,128.0,ADAM ADLI,13700,PH,39418.0,8638.0
593,2022,SHEIKH IKHZAN SHEIKH SALLEH,GTA,PEJUANG,739,0,137,HANG TUAH JAYA,Melaka,0,0,F,0,0,377,377.0,SHEIKH IKHZAN,13700,PEJUANG,739.0,8638.0
594,2022,MOHD RIDHWAN MOHD ALI,BN,UMNO,30780,0,137,HANG TUAH JAYA,Melaka,0,0,F,0,0,223,223.0,MOHD RIDHWAN BIN MOHD ALI,13700,BN,30780.0,8638.0
595,2022,MOHD AZRUDIN MD IDRIS,PN,BERSATU,23549,0,137,HANG TUAH JAYA,Melaka,0,0,F,0,0,305,305.0,MOHD AZRUDIN BIN MD IDRIS,13700,PN,23549.0,8638.0
596,2022,ONN ABU BAKAR,PH,PKR,45242,0,150,BATU PAHAT,Johor,0,0,F,0,0,12,12.0,ONN BIN ABU BAKAR,15000,PH,45242.0,15972.0
597,2022,ZAHARI OSMAN,,PRM,263,0,150,BATU PAHAT,Johor,0,0,F,0,0,155,155.0,ZAHARI BIN OSMAN,15000,PRM,263.0,15972.0
598,2022,ISHAK @ MOHD FARID SIRAJ,BN,UMNO,24309,0,150,BATU PAHAT,Johor,0,0,F,0,0,78,78.0,ISHAK SIRAJ ,15000,BN,24309.0,15972.0
599,2022,NIZAM BASHIR ABDUL KARIEM BASHIR,GTA,PEJUANG,410,0,150,BATU PAHAT,Johor,0,0,F,0,0,413,413.0,NIZAM BASHIR,15000,PEJUANG,410.0,15972.0
600,2022,RASHID HASNON,PN,BERSATU,29270,0,150,BATU PAHAT,Johor,0,0,F,0,0,281,281.0,DATO' RASHID HASNON,15000,PN,29270.0,15972.0
601,2022,CHUA JIAN BOON,BN,MCA,29506,0,163,KULAI,Johor,0,0,F,0,0,846,846.0,CHUA JIAN BOON,16300,BN,29506.0,36023.0
602,2022,TEO NIE CHING,PH,DAP,65529,0,163,KULAI,Johor,0,0,M,0,0,848,848.0,TEO NIE CHING,16300,PH,65529.0,36023.0
603,2022,TAN CHIN HOCK,PN,GERAKAN,20218,0,163,KULAI,Johor,0,0,F,0,0,844,844.0,DATO' TAN,16300,PN,20218.0,36023.0
604,2022,ROSLI AB GHANI,GTA,PEJUANG,506,0,040,KEMAMAN,Terengganu,0,0,F,0,0,332,332.0,ROSLI,04000,PEJUANG,506.0,27179.0
605,2022,CHE ALIAS HAMID,PN,PAS,65714,0,040,KEMAMAN,Terengganu,0,0,F,0,0,107,107.0,USTAZ CHE ALIAS HAMID,04000,PAS,65714.0,27179.0
606,2022,AHMAD SAID,BN,UMNO,38535,0,040,KEMAMAN,Terengganu,0,0,F,0,0,24,24.0,DATO' SERI HJ AHMAD BIN SAID,04000,BN,38535.0,27179.0
607,2022,HASUNI SUDIN,PH,PKR,8340,0,040,KEMAMAN,Terengganu,0,0,F,0,0,468,468.0,HASUNI BIN SUDIN,04000,PH,8340.0,27179.0
608,2022,JOHARI ABDULLAH,PH,AMANAH,8636,0,016,BALING,Kedah,0,0,F,0,0,215,215.0,CIKGU JOHARI ABDULLAH,01600,PH,8636.0,29137.0
609,2022,LT KOL (B) BASIR,GTA,PUTRA,579,0,016,BALING,Kedah,0,0,F,0,1,419,419.0,LT KOL (B) BASIR,01600,PEJUANG,579.0,29137.0
610,2022,ABDUL AZEEZ ABDUL RAHIM,BN,UMNO,35356,0,016,BALING,Kedah,0,0,F,0,0,539,539.0,DATUK AZEEZ RAHIM,01600,BN,35356.0,29137.0
611,2022,HASSAN SAAD,PN,PAS,64493,0,016,BALING,Kedah,0,0,F,0,0,588,588.0,USTAZ HASSAN,01600,PN,64493.0,29137.0
612,2022,FATHIN AMELINA FAZLIE,PH,PKR,7089,0,003,ARAU,Perlis,0,0,M,0,0,447,447.0,FATHIN AMELINA,00300,PH,7089.0,23216.0
613,2022,SHAHIDAN KASSIM,PN,DIRECT,31458,0,003,ARAU,Perlis,0,0,F,0,0,1091,1091.0,SHAHIDAN BIN KASSIM,00300,PN,31458.0,23216.0
614,2022,ROZABIL ABD RAHMAN,BN,UMNO,8242,0,003,ARAU,Perlis,0,0,F,0,0,741,741.0,ROZABIL @ TOK BEN,00300,BN,8242.0,23216.0
615,2022,ABDUL RAHMAN MAT YASIN,BN,UMNO,31736,0,034,SETIU,Terengganu,0,0,F,0,0,336,336.0,ABDUL RAHMAN BIN MAT YASIN,03400,BN,31736.0,19032.0
616,2022,SHAHARIZUKIRNAIN ABD KADIR,PN,PAS,50768,0,034,SETIU,Terengganu,0,0,F,0,0,210,210.0,USTAZ ZUKIRNAIN ABD KADIR,03400,PAS,50768.0,19032.0
617,2022,MOHAMAD NGAH,PH,PKR,2125,0,034,SETIU,Terengganu,0,0,F,0,0,446,446.0,MOHAMAD BIN NGAH,03400,PH,2125.0,19032.0
618,2022,WAN ADNAN WAN ALI,GTA,PEJUANG,203,0,034,SETIU,Terengganu,0,0,F,0,0,52,52.0,WAN ADNAN,03400,PEJUANG,203.0,19032.0
619,2022,AHMAD FAKRI ABU SAMAH,GTA,PUTRA,253,0,126,JELEBU,Negeri Sembilan,0,0,F,0,1,408,408.0,AHMAD FAKHRI,12600,PEJUANG,253.0,8125.0
620,2022,JALALUDDIN ALIAS,BN,UMNO,21805,0,126,JELEBU,Negeri Sembilan,0,0,F,0,0,547,547.0,JALALUDDIN BIN ALIAS,12600,BN,21805.0,8125.0
621,2022,ZULKEFLY MOHAMAD OMAR,PH,AMANAH,13680,0,126,JELEBU,Negeri Sembilan,0,0,F,0,0,229,229.0,DATO' ZULKEFLY OMAR,12600,PH,13680.0,8125.0
622,2022,ZAHARUDDIN BABA SAMION,PN,BERSATU,9596,0,126,JELEBU,Negeri Sembilan,0,0,F,0,0,670,670.0,ZAHARUDDIN BABA SAMION,12600,PN,9596.0,8125.0
623,2022,SHAH HEADAN AYOOB HUSSAIN SHAH,BN,UMNO,15478,0,053,BALIK PULAU,Penang,0,0,F,0,0,671,671.0,DATUK SHAH HEADAN BIN AYOOB SHAH,05300,BN,15478.0,1582.0
624,2022,MUHAMMAD BAKHTIAR WAN CHIK,PH,PKR,24564,0,053,BALIK PULAU,Penang,0,0,F,0,0,254,254.0,MUHAMMAD BAKHTIAR BIN WAN CHIK,05300,PH,24564.0,1582.0
625,2022,JOHNNY,,IND,180,0,053,BALIK PULAU,Penang,0,0,F,0,1,842,842.0,DATO' SRI JOHNNY (DSJ),05300,BEBAS,180.0,1582.0
626,2022,MUHAMMAD HARRIS IDAHAM ABDUL RASHID,PN,BERSATU,22982,0,053,BALIK PULAU,Penang,0,0,F,0,0,629,629.0,HARRIS IDAHAM RASHID,05300,PN,22982.0,1582.0
627,2022,SABARUDDIN AHMAD,,IND,366,0,053,BALIK PULAU,Penang,0,0,F,0,1,72,72.0,DATO SRI SABARUDDIN BIN AHMAD,05300,BEBAS,366.0,1582.0
628,2022,FAZLI MOHAMMAD,GTA,PEJUANG,341,0,053,BALIK PULAU,Penang,0,0,F,0,0,522,522.0,FAZLI MOHAMMAD,05300,PEJUANG,341.0,1582.0
629,2022,TEOH CHIN CHONG,BN,MCA,6793,0,066,BATU GAJAH,Perak,0,0,F,0,0,29,29.0,TEOH CHIN CHONG,06600,BN,6793.0,53836.0
630,2022,V SIVAKUMAR,PH,DAP,60999,0,066,BATU GAJAH,Perak,0,0,F,0,0,380,380.0,V. SIVAKUMAR,06600,PH,60999.0,53836.0
631,2022,WOO CHEONG YUEN,PN,GERAKAN,7163,0,066,BATU GAJAH,Perak,0,0,F,0,0,381,381.0,WOO CHEONG YUEN ,06600,PN,7163.0,53836.0
632,2022,YEO BEE YIN,PH,DAP,79425,0,103,PUCHONG,Selangor,0,0,M,0,0,668,668.0,YEO BEE YIN,10300,PH,79425.0,57957.0
633,2022,KUAN CHEE HENG,,IND,1793,0,103,PUCHONG,Selangor,0,0,F,0,1,700,700.0,UNCLE KENTANG,10300,BEBAS,1793.0,57957.0
634,2022,SYED IBRAHIM KADER,BN,KIMMA,21468,0,103,PUCHONG,Selangor,0,0,F,0,0,458,458.0,DATUK SERI HAJI SYED IBRAHIM,10300,BN,21468.0,57957.0
635,2022,CHEW JYH GANG,PN,GERAKAN,18263,0,103,PUCHONG,Selangor,0,0,F,0,0,567,567.0,JIMMY CHEW JYH GANG,10300,PN,18263.0,57957.0
636,2022,ACHIK KHALIL,,IND,168,0,089,BENTONG,Pahang,0,0,F,0,1,1397,1397.0,ACHIK KHALIL,08900,BEBAS,168.0,692.0
637,2022,YOUNG SYEFURA OTHMAN,PH,DAP,25075,0,089,BENTONG,Pahang,0,0,M,0,0,1331,1331.0,YOUNG SYEFURA BINTI OTHMAN,08900,PH,25075.0,692.0
638,2022,LIOW TIONG LAI,BN,MCA,24383,0,089,BENTONG,Pahang,0,0,F,0,0,1337,1337.0,TAN SRI LIOW TIONG LAI,08900,BN,24383.0,692.0
639,2022,ROSLAN HASSAN,PN,BERSATU,16233,0,089,BENTONG,Pahang,0,0,F,0,0,467,467.0,DATUK ROSLAN HASSAN,08900,PN,16233.0,692.0
640,2022,WONG TACK,,IND,798,0,089,BENTONG,Pahang,0,0,F,0,1,708,708.0,WONG TACK,08900,BEBAS,798.0,692.0
641,2022,RUSYDAN RUSMI,PN,PAS,24267,0,001,PADANG BESAR,Perlis,0,0,F,0,0,1069,1069.0,RUSHDAN BIN RUSMI,00100,PN,24267.0,12514.0
642,2022,KO CHU LIANG,,WARISAN,244,0,001,PADANG BESAR,Perlis,0,0,F,0,0,969,969.0,KO CHU LIANG,00100,WARISAN,244.0,12514.0
643,2022,ZAHIDI ZAINUL ABIDIN,,IND,1939,0,001,PADANG BESAR,Perlis,0,0,F,0,1,1113,1113.0,ZAHIDI BIN ZAINUL ABIDIN,00100,BEBAS,1939.0,12514.0
644,2022,ZAHIDA ZARIK KHAN,BN,UMNO,11753,0,001,PADANG BESAR,Perlis,0,0,M,0,0,259,259.0,ZAHIDA BINTI ZARIK KHAN,00100,BN,11753.0,12514.0
645,2022,MOHAMAD SAAD @ YAHYA,PH,AMANAH,7085,0,001,PADANG BESAR,Perlis,0,0,F,0,0,118,118.0,KAPT (B) HJ MOHAMAD YAHAYA,00100,PH,7085.0,12514.0
646,2022,HUSAM MUSA,PH,PKR,6439,0,022,PASIR MAS,Kelantan,0,0,F,0,0,431,431.0,DATUK HUSAM,02200,PH,6439.0,30717.0
647,2022,AHMAD FADHLI SHAARI,PN,PAS,44444,0,022,PASIR MAS,Kelantan,0,0,F,0,0,187,187.0,USTAZ FADHLI SHAARI,02200,PAS,44444.0,30717.0
648,2022,AB GHANI HARUN,BN,UMNO,13727,0,022,PASIR MAS,Kelantan,0,0,F,0,0,92,92.0,DATO GHANI,02200,BN,13727.0,30717.0
649,2022,NASRUL ALI HASAN ABDUL LATIF,GTA,PUTRA,543,0,022,PASIR MAS,Kelantan,0,0,F,0,0,360,360.0,NASRUL ALI HASAN,02200,PUTRA,543.0,30717.0
650,2022,CHELVARAJAN R. SUPPIAH,PN,BERSATU,17222,0,145,BAKRI,Johor,0,0,F,0,0,1121,1121.0,R. S. CHELVA,14500,PN,17222.0,19254.0
651,2022,LEE CHING YONG,BN,MCA,17382,0,145,BAKRI,Johor,0,0,F,0,0,84,84.0,CHRIS LEE CHING YONG,14500,BN,17382.0,19254.0
652,2022,TAN HONG PIN,PH,DAP,36636,0,145,BAKRI,Johor,0,0,F,0,0,95,95.0,TAN HONG PIN,14500,PH,36636.0,19254.0
653,2022,HARON JAFFAR,,IND,1900,0,145,BAKRI,Johor,0,0,F,0,1,222,222.0,HARON JAFFAR,14500,BEBAS,1900.0,19254.0
654,2022,ZAHIR HASSAN,PH,PKR,46031,0,116,WANGSA MAJU,KL,0,0,F,0,0,620,620.0,ZAHIR HASSAN,11600,PH,46031.0,20696.0
655,2022,WEE CHOO KEONG,,WARISAN,576,0,116,WANGSA MAJU,KL,0,0,F,0,0,690,690.0,WEE CHOO KEONG,11600,WARISAN,576.0,20696.0
656,2022,MOHD SHAFEI ABDULLAH,BN,UMNO,19595,0,116,WANGSA MAJU,KL,0,0,F,0,0,778,778.0,SHAFEI ABDULLAH,11600,BN,19595.0,20696.0
657,2022,RAVEE SUNTHERALINGAM,,IND,216,0,116,WANGSA MAJU,KL,0,0,F,0,1,536,536.0,RAVEE SUNTHERALINGAM,11600,BEBAS,216.0,20696.0
658,2022,NURIDAH MOHD SALLEH,PN,PAS,25335,0,116,WANGSA MAJU,KL,0,0,M,0,0,383,383.0,USTAZAH NURIDAH,11600,PN,25335.0,20696.0
659,2022,NORZAILA ARIFIN,GTA,PUTRA,987,0,116,WANGSA MAJU,KL,0,0,M,0,1,180,180.0,NORZAILA,11600,PEJUANG,987.0,20696.0
660,2022,LEE AH LEONG,,PRM,148,0,046,BATU KAWAN,Penang,0,0,F,0,0,643,643.0,LEE AH LEONG,04600,PRM,148.0,40400.0
661,2022,CHOW KON YEOW,PH,DAP,50744,0,046,BATU KAWAN,Penang,0,0,F,0,0,333,333.0,CHOW KON YEOW,04600,PH,50744.0,40400.0
662,2022,TAN LEE HUAT,BN,MCA,7145,0,046,BATU KAWAN,Penang,0,0,F,0,0,824,824.0,TAN LEE HUAT,04600,BN,7145.0,40400.0
663,2022,WONG CHIA ZHEN,PN,GERAKAN,10344,0,046,BATU KAWAN,Penang,0,0,F,0,0,751,751.0,WONG CHIA ZHEN,04600,PN,10344.0,40400.0
664,2022,ONG CHIN WEN,,WARISAN,450,0,046,BATU KAWAN,Penang,0,0,F,0,0,511,511.0,ONG CHIN WEN,04600,WARISAN,450.0,40400.0
665,2022,MUHAMMAD ISMI MAT TAIB,PN,PAS,17181,0,069,PARIT,Perak,0,0,F,0,0,1267,1267.0,USTAZ ISMI,06900,PN,17181.0,2155.0
666,2022,NURTHAQAFFAH NORDIN,PH,AMANAH,5063,0,069,PARIT,Perak,0,0,M,0,0,937,937.0,NURTHAQAFFAH NORDIN,06900,PH,5063.0,2155.0
667,2022,MOHD NIZAR ZAKARIA,BN,UMNO,15026,0,069,PARIT,Perak,0,0,F,0,0,991,991.0,DATO' NIZAR,06900,BN,15026.0,2155.0
668,2022,FAIZOL FADZLI MOHAMAD,GTA,PEJUANG,275,0,069,PARIT,Perak,0,0,F,0,0,1272,1272.0,DR. FAIZOL FADZLI,06900,PEJUANG,275.0,2155.0
669,2022,LIM HUI YING,PH,DAP,31968,0,049,TANJONG,Penang,0,0,M,0,0,252,252.0,LIM HUI YING,04900,PH,31968.0,28754.0
670,2022,TAN KIM NEE,BN,MCA,3214,0,049,TANJONG,Penang,0,0,M,0,0,135,135.0,TAN KIM NEE,04900,BN,3214.0,28754.0
671,2022,H'NG KHOON LENG,PN,GERAKAN,2501,0,049,TANJONG,Penang,0,0,F,0,0,391,391.0,AH LENG,04900,PN,2501.0,28754.0
672,2022,AZLI YUSOF,PH,AMANAH,61409,0,108,SHAH ALAM,Selangor,0,0,F,0,0,379,379.0,AZLI YUSOF,10800,PH,61409.0,18095.0
673,2022,MUHAMMAD RAFIQUE RASHID ALI,GTA,PEJUANG,2781,0,108,SHAH ALAM,Selangor,0,0,F,0,0,499,499.0,RAFIQUE RASHID,10800,PEJUANG,2781.0,18095.0
674,2022,HIZATUL ISHAM ABDUL JALIL,BN,UMNO,28266,0,108,SHAH ALAM,Selangor,0,0,F,0,0,127,127.0,ISHAM JALIL,10800,BN,28266.0,18095.0
675,2022,AFIF BAHARDIN,PN,BERSATU,43314,0,108,SHAH ALAM,Selangor,0,0,F,0,0,296,296.0,DR. AFIF BAHARDIN,10800,PN,43314.0,18095.0
676,2022,MUHAMMAD NAZRUL HAKIM MD NAZIR,PN,PAS,71867,0,102,BANGI,Selangor,0,0,F,0,0,928,928.0,NAZRUL NAZIR,10200,PN,71867.0,69701.0
677,2022,JAMAL,,IND,676,0,102,BANGI,Selangor,0,0,F,0,1,797,797.0,DR. JAMAL,10200,BEBAS,676.0,69701.0
678,2022,HOH HEE LEE,BN,MCA,25685,0,102,BANGI,Selangor,0,0,F,0,0,857,857.0,HOH HEE LEE,10200,BN,25685.0,69701.0
679,2022,FAUZI HASIM,,IND,401,0,102,BANGI,Selangor,0,0,F,0,1,639,639.0,FAUZI HASIM,10200,BEBAS,401.0,69701.0
680,2022,SUTHAN M,,IND,194,0,102,BANGI,Selangor,0,0,F,0,1,530,530.0,ASSOCIATE PROF. SUTHAN  M,10200,BEBAS,194.0,69701.0
681,2022,CHEE CHEE MENG,,PRM,752,0,102,BANGI,Selangor,0,0,F,0,0,896,896.0,CHEE CHEE MENG,10200,PRM,752.0,69701.0
682,2022,SYAHREDZAN JOHAN,PH,DAP,141568,0,102,BANGI,Selangor,0,0,F,0,0,268,268.0,SYAHREDZAN BIN JOHAN,10200,PH,141568.0,69701.0
683,2022,ANNUAR SALLEH,GTA,BERJASA,3148,0,102,BANGI,Selangor,0,0,F,0,1,725,725.0,USTAZ ANNUAR BIN SALLEH,10200,PEJUANG,3148.0,69701.0
684,2022,FAIRULNIZAR RAHMAT,PN,BERSATU,16728,0,157,PENGERANG,Johor,0,0,F,0,0,521,521.0,CIKGU IMAM NIZAR,15700,PN,16728.0,5010.0
685,2022,AZALINA OTHMAN SAID,BN,UMNO,21738,0,157,PENGERANG,Johor,0,0,M,0,0,374,374.0,AZALINA OTHMAN SAID,15700,BN,21738.0,5010.0
686,2022,CHE ZAKARIA MOHD SALLEH,PH,AMANAH,3374,0,157,PENGERANG,Johor,0,0,F,0,0,455,455.0,CHE ZAKARIA BIN MOHD SALLEH,15700,PH,3374.0,5010.0
687,2022,SYED IBRAHIM SYED NOR,PH,PKR,33650,0,144,LEDANG,Johor,0,0,F,0,0,348,348.0,SYED IBRAHIM SYED NOH,14400,PH,33650.0,9769.0
688,2022,ZAINAL BAHROM,,IND,75,0,144,LEDANG,Johor,0,0,F,0,1,604,604.0,ZAINAL BAHROM,14400,BEBAS,75.0,9769.0
689,2022,YUNUS,,IND,140,0,144,LEDANG,Johor,0,0,F,0,1,559,559.0,CIKGU YUNUS,14400,BEBAS,140.0,9769.0
690,2022,RAFIDAH RIDWAN,GTA,PEJUANG,269,0,144,LEDANG,Johor,0,0,M,0,0,497,497.0,RAFIDAH RIDWAN,14400,PEJUANG,269.0,9769.0
691,2022,HAMIM SAMURI,BN,UMNO,23881,0,144,LEDANG,Johor,0,0,F,0,0,401,401.0,HAMIM SAMURI,14400,BN,23881.0,9769.0
692,2022,ZAIDI ABD MAJID,PN,BERSATU,22292,0,144,LEDANG,Johor,0,0,F,0,0,481,481.0,ZAIDI HJ MAJID,14400,PN,22292.0,9769.0
693,2022,TENGKU ZAFRUL TENGKU ABDUL AZIZ,BN,UMNO,30031,0,096,KUALA SELANGOR,Selangor,0,0,F,0,0,527,527.0,TENGKU ZAFRUL AZIZ,09600,BN,30031.0,1002.0
694,2022,MOHD SHAID ROSLI,GTA,PEJUANG,1778,0,096,KUALA SELANGOR,Selangor,0,0,F,0,0,626,626.0,YB SHAID ROSLI ,09600,PEJUANG,1778.0,1002.0
695,2022,DZULKEFLY AHMAD,PH,AMANAH,31033,0,096,KUALA SELANGOR,Selangor,0,0,F,0,0,694,694.0,DS DR DZULKEFLY BIN AHMAD,09600,PH,31033.0,1002.0
696,2022,MOHD NOOR MOHD SAHAR,PN,PAS,23639,0,096,KUALA SELANGOR,Selangor,0,0,F,0,0,417,417.0,USTAZ MOHD NOOR SHAHAR,09600,PN,23639.0,1002.0
697,2022,SHAHRIL SUFIAN HAMDAN,BN,UMNO,27288,0,135,ALOR GAJAH,Melaka,0,0,F,0,0,111,111.0,SHAHRIL HAMDAN,13500,BN,27288.0,890.0
698,2022,ADLY ZAHARI,PH,AMANAH,28178,0,135,ALOR GAJAH,Melaka,0,0,F,0,0,352,352.0,ADLY ZAHARI,13500,PH,28178.0,890.0
699,2022,MOHD REDZUAN MD YUSOF,PN,BERSATU,17211,0,135,ALOR GAJAH,Melaka,0,0,F,0,0,486,486.0,PAK WAN (DATUK SERI MOHD REDZUAN BIN MD YUSOF),13500,PN,17211.0,890.0
700,2022,MUHAMMAD NAZRIQ ABDUL RAHMAN,GTA,BERJASA,323,0,135,ALOR GAJAH,Melaka,0,0,F,0,1,249,249.0,MUHAMMAD NAZRIQ ABDUL RAHMAN,13500,PEJUANG,323.0,890.0
701,2022,GHAZALI,,IND,305,0,039,DUNGUN,Terengganu,0,0,F,0,1,585,585.0,PEGUAM GHAZALI,03900,BEBAS,305.0,34105.0
702,2022,NUR AISAH HASSAN,GTA,PEJUANG,322,0,039,DUNGUN,Terengganu,0,0,M,0,0,761,761.0,NORAISAH BINTI HASAN,03900,PEJUANG,322.0,34105.0
703,2022,MOHD JOHARI MOHAMAD,PH,PKR,5307,0,039,DUNGUN,Terengganu,0,0,F,0,0,282,282.0,DATO' DR MOHD JOHARI,03900,PH,5307.0,34105.0
704,2022,NURHISAM JOHARI,BN,UMNO,25615,0,039,DUNGUN,Terengganu,0,0,F,0,0,656,656.0,USTAZ SHAM,03900,BN,25615.0,34105.0
705,2022,WAN HASSAN MOHD RAMLI,PN,PAS,59720,0,039,DUNGUN,Terengganu,0,0,F,0,0,424,424.0,USTAZ HAJI WAN HASSAN,03900,PAS,59720.0,34105.0
706,2022,JAMALUDDIN MOHD RADZI,,IND,1032,0,077,TANJONG MALIM,Perak,0,0,F,0,1,826,826.0,DATUK JAMALUDDIN BIN MOHD. RADZI,07700,BEBAS,1032.0,3541.0
707,2022,IZZAT JOHARI,,IND,328,0,077,TANJONG MALIM,Perak,0,0,F,0,1,984,984.0,CIKGU IZZAT JOHARI,07700,BEBAS,328.0,3541.0
708,2022,CHANG LIH KANG,PH,PKR,25140,0,077,TANJONG MALIM,Perak,0,0,F,0,0,1315,1315.0,CHANG LIH KANG,07700,PH,25140.0,3541.0
709,2022,MAH HANG SOON,BN,MCA,20963,0,077,TANJONG MALIM,Perak,0,0,F,0,0,1132,1132.0,DR MAH HANG SOON,07700,BN,20963.0,3541.0
710,2022,NOLEE ASHILIN MOHAMMED RADZI,PN,BERSATU,21599,0,077,TANJONG MALIM,Perak,0,0,M,0,0,895,895.0,NOLEE RADZI,07700,PN,21599.0,3541.0
711,2022,AMIR HAMZAH ABDUL RAZAK,GTA,IMAN,609,0,077,TANJONG MALIM,Perak,0,0,F,0,1,1110,1110.0,DR AMIR HAMZAH,07700,PEJUANG,609.0,3541.0
712,2022,NORAINI MD SALLEH,,WARISAN,622,0,008,POKOK SENA,Kedah,0,0,M,0,0,286,286.0,NORAINI BINTI MD SALLEH,00800,WARISAN,622.0,31751.0
713,2022,AHMAD SAAD @ YAHAYA,PN,PAS,52275,0,008,POKOK SENA,Kedah,0,0,F,0,0,233,233.0,DATO' AHMAD YAHAYA,00800,PN,52275.0,31751.0
714,2022,NORAN ZAMINI JAMALUDDIN,BN,UMNO,14523,0,008,POKOK SENA,Kedah,0,0,F,0,0,564,564.0,NORAN ZAMINI BIN JAMALUDDIN,00800,BN,14523.0,31751.0
715,2022,MAHFUZ OMAR,PH,AMANAH,20524,0,008,POKOK SENA,Kedah,0,0,F,0,0,407,407.0,DATO' WIRA HJ MAHFUZ OMAR,00800,PH,20524.0,31751.0
716,2022,ZULHAZMI SHARIFF,PH,DAP,15590,0,012,JERAI,Kedah,0,0,F,0,0,615,615.0,ZULHAZMI BIN SHARIFF,01200,PH,15590.0,33192.0
