,party_code,name,votes,majority,year,state,constituency,parliament_code_digits,NameBallot,winner,total_votes,vote_share
77,UMNO,ISMAIL HARUN,8631,640.0,2004,Kedah,JENERI,013-024,,1,16622,51.92515942726507
78,PAS,YAHAYA ABDULLAH,7991,0.0,2004,Kedah,JENERI,013-024,,0,16622,48.07484057273493
79,MIC,DATUK V SARAVANAN,14196,7695.0,2004,Kedah,BUKIT SELAMBAU,014-025,,1,22817,62.216768199149755
80,PKR,MUSTAFA KHALID HANAFI,6501,0.0,2004,Kedah,BUKIT SELAMBAU,014-025,,0,22817,28.491913923828726
81,DAP,G GHANAGARU A/L GANISAN,2120,0.0,2004,Kedah,BUKIT SELAMBAU,014-025,,0,22817,9.29131787702152
82,UMNO,DATUK ARZMI HAMID,13111,5151.0,2004,Kedah,TANJONG DAWAI,014-026,,1,21071,62.22296046699255
83,PAS,DR HAMDAN MOHAMED KHALIB,7960,0.0,2004,Kedah,TANJONG DAWAI,014-026,,0,21071,37.77703953300745
84,UMNO,DR SHUIB SAIDIN,11742,2661.0,2004,Kedah,PANTAI MERDEKA,015-027,,1,20823,56.38956922633626
85,PAS,SHAHABUDIN JAAFAR,9081,0.0,2004,Kedah,PANTAI MERDEKA,015-027,,0,20823,43.61043077366374
86,MCA,SOON KOK HWA,14204,8899.0,2004,Kedah,BAKAR ARANG,015-028,,1,19509,72.80742221538777
87,PKR,JOHARI ABDUL,5305,0.0,2004,Kedah,BAKAR ARANG,015-028,,0,19509,27.19257778461223
88,GERAKAN,DATUK FONG CHOK GIN,10287,6134.0,2004,Kedah,SIDAM,015-029,,1,14440,71.23961218836565
89,PKR,LIM SOO NEE,4153,0.0,2004,Kedah,SIDAM,015-029,,0,14440,28.76038781163435
90,UMNO,MOHD SALLEH YAACOB,12354,1786.0,2004,Kedah,BAYU,016-030,,1,22922,53.895820609021904
91,PAS,TAIB AZAMUDDIN MD TAIB,10568,0.0,2004,Kedah,BAYU,016-030,,0,22922,46.104179390978096
92,UMNO,ISMAIL ABU BAKAR,10571,1006.0,2004,Kedah,KUPANG,016-031,,1,20136,52.498013508144616
93,PAS,SUHAIMI AHMAD,9565,0.0,2004,Kedah,KUPANG,016-031,,0,20136,47.501986491855384
94,UMNO,DATUK ABDUL AZIZ SHEIKH KADZIR,9323,462.0,2004,Kedah,KUALA KETIL,016-032,,1,18184,51.270347558293004
95,PAS,MD ZUKI YUSOFF,8861,0.0,2004,Kedah,KUALA KETIL,016-032,,0,18184,48.729652441706996
96,UMNO,DATUK MOHD HADZIR ISMAIL,13825,7415.0,2004,Kedah,MERBAU PULAS,017-033,,1,20235,68.3222139856684
97,PAS,SITI AISHAH GHAZALI,6410,0.0,2004,Kedah,MERBAU PULAS,017-033,,0,20235,31.677786014331602
98,MIC,S GANESAN,13218,4239.0,2004,Kedah,LUNAS,017-034,,1,22197,59.54858764697932
99,PKR,TIAN CHUA,8979,0.0,2004,Kedah,LUNAS,017-034,,0,22197,40.45141235302068
100,MCA,BOEY CHIN GAN,13497,7365.0,2004,Kedah,KULIM,018-035,,1,19629,68.76050741250191
101,PKR,ALWI MOHAMED YUSOP,6132,0.0,2004,Kedah,KULIM,018-035,,0,19629,31.23949258749809
102,UMNO,DATUK AZIMI DAIM,10752,3878.0,2004,Kedah,BANDAR BAHARU,018-036,,1,17626,61.00079428117554
103,PAS,YAAKOB HUSSEIN,6874,0.0,2004,Kedah,BANDAR BAHARU,018-036,,0,17626,38.99920571882446
104,UMNO,DATUK NOOR ZAHAIDI OMAR,6638,714.0,2004,Kelantan,PENGKALAN KUBOR,019-001,,1,12562,52.84190415538927
105,PAS,WAN HUSSIN WAN AHMAD,5924,0.0,2004,Kelantan,PENGKALAN KUBOR,019-001,,0,12562,47.15809584461073
106,PAS,MOHAMED ZAKI IBRAHIM,6911,691.0,2004,Kelantan,KELABORAN,019-002,,1,13131,52.63117812809382
107,UMNO,DATUK WAN JOHANI WAN HUSSEIN,6220,0.0,2004,Kelantan,KELABORAN,019-002,,0,13131,47.36882187190618
108,PAS,AHMAD YAKOB,8855,2271.0,2004,Kelantan,PASIR PEKAN,019-003,,1,15439,57.35475095537276
109,UMNO,MOHD NOOR YAACOB,6584,0.0,2004,Kelantan,PASIR PEKAN,019-003,,0,15439,42.64524904462724
110,UMNO,MOHD ROSDI AB AZIZ,7280,1406.0,2004,Kelantan,WAKAF BHARU,019-004,,1,13154,55.34438193705337
111,PAS,RAMLI ABU BAKAR,5874,0.0,2004,Kelantan,WAKAF BHARU,019-004,,0,13154,44.65561806294663
112,PAS,HUSAM MUSA,6916,2882.0,2004,Kelantan,KIJANG,020-005,,1,10950,63.15981735159817
113,UMNO,CHE ROSLI HASSAN,4034,0.0,2004,Kelantan,KIJANG,020-005,,0,10950,36.84018264840183
114,PAS,DATUK NIK ABDUL AZIZ NIK MAT,7889,3694.0,2004,Kelantan,CHEMPAKA,020-006,,1,12084,65.2846739490235
115,UMNO,RUHANI MAMAT,4195,0.0,2004,Kelantan,CHEMPAKA,020-006,,0,12084,34.7153260509765
116,PAS,NIK AMAR NIK ABDULLAH,7123,2085.0,2004,Kelantan,PANCHOR,020-007,,1,12161,58.57248581531124
117,UMNO,ZULKIFLI DOLLAH,5038,0.0,2004,Kelantan,PANCHOR,020-007,,0,12161,41.42751418468876
118,PAS,ROHANI IBRAHIM,8015,2789.0,2004,Kelantan,TANJONG MAS,021-008,,1,13241,60.53168189713768
119,UMNO,CHE MANSOR ADABI CHE HASSAN,5226,0.0,2004,Kelantan,TANJONG MAS,021-008,,0,13241,39.46831810286232
120,PAS,ANNUAR TAN ABDULLAH,9154,34.0,2004,Kelantan,KOTA LAMA,021-009,,1,18274,50.093028346284335
121,MCA,LEONG SU SIANG,9120,0.0,2004,Kelantan,KOTA LAMA,021-009,,0,18274,49.906971653715665
122,PAS,TAKIYUDDIN HASSAN,8340,1931.0,2004,Kelantan,BUNUT PAYONG,021-010,,1,14749,56.5462065224761
123,UMNO,SEKH MOHD RUZI SKE AHAMAD,6409,0.0,2004,Kelantan,BUNUT PAYONG,021-010,,0,14749,43.4537934775239
124,UMNO,MOHD FAUZI MOHAMAD,6852,789.0,2004,Kelantan,TENDONG,022-011,,1,12915,53.05458768873403
125,PAS,WAN OTHMAN WAN YUSOF,6063,0.0,2004,Kelantan,TENDONG,022-011,,0,12915,46.94541231126597
126,PAS,WAN ABDUL AZIZ WAN FAAFAR,7168,56.0,2004,Kelantan,PENGKALAN PASIR,022-012,,1,14280,50.19607843137255
127,UMNO,HANAFI MAMAT,7112,0.0,2004,Kelantan,PENGKALAN PASIR,022-012,,0,14280,49.80392156862745
128,PAS,AB HALIM AB RAHMAN,6970,512.0,2004,Kelantan,CHETOK,022-013,,1,13428,51.90646410485552
129,UMNO,DATUK MUSTAFA TAIB,6458,0.0,2004,Kelantan,CHETOK,022-013,,0,13428,48.09353589514448
130,PAS,MOHD NASSURUDDIN DAUD,6095,2105.0,2004,Kelantan,MERANTI,023-014,,1,10085,60.43629152206247
131,UMNO,AB HALIM CHE MAN,3990,0.0,2004,Kelantan,MERANTI,023-014,,0,10085,39.56370847793753
132,UMNO,SHAARI MAT HUSSAIN,6275,1192.0,2004,Kelantan,GUAL PERIOK,023-015,,1,11358,55.247402711745025
133,PAS,ABDULLAH ABDUL RAZAK,5083,0.0,2004,Kelantan,GUAL PERIOK,023-015,,0,11358,44.752597288254975
134,UMNO,MOHD ZAIN ISMAIL,4493,868.0,2004,Kelantan,BUKIT TUKU,023-016,,1,8118,55.34614437053462
135,PAS,HUSSIN IBRAHIM,3625,0.0,2004,Kelantan,BUKIT TUKU,023-016,,0,8118,44.65385562946538
136,PAS,BUNI AMIN HAMZAH,6641,1133.0,2004,Kelantan,SALOR,024-017,,1,12149,54.662935221005846
137,UMNO,SITI JELIHA @ ZALEHA HUSSIN,5508,0.0,2004,Kelantan,SALOR,024-017,,0,12149,45.337064778994154
138,PAS,AHMAD BAIHAKI ATIQULLAH,6332,1785.0,2004,Kelantan,PASIR TUMBOH,024-018,,1,10879,58.20387903299935
