,year,state,constituency,parliament_code_digits,EligibleVoters,MalayVoters,ChineseVoters,IndianVoters,OtherVoters,BumiMuslimVoters,BumiNonmuslimVoters,SabahBumiVoters,Early,Postal,Spoilt,Turnout,Unreturned
284,2008,Perlis,CHUPING,001-003,8825,83,3,1,13,0,0,0,0,0,151,7301,9
285,2008,Perlis,SANTAN,001-005,7479,99,1,0,0,0,0,0,0,0,101,6351,12
286,2008,Perlis,BINTONG,002-006,9386,95,3,1,0,0,0,0,0,0,184,7864,26
287,2008,Perlis,SENA,002-007,9604,82,11,3,4,0,0,0,0,0,161,7793,107
288,2008,Perlis,KAYANG,002-010,7797,97,3,0,0,0,0,0,0,0,113,6443,12
289,2008,Perlis,PAUH,003-011,8107,74,18,5,3,0,0,0,0,0,132,6527,45
290,2008,Perlis,SANGLANG,003-015,7946,90,9,0,0,0,0,0,0,0,92,6722,11
291,2008,Kedah,KUAH,004-002,13495,86,12,1,0,0,0,0,0,0,288,10322,38
292,2008,Kedah,JITRA,006-006,28331,96,3,2,0,0,0,0,0,0,373,22245,0
293,2008,Kedah,PEDU,007-008,17366,88,1,0,11,0,0,0,0,0,364,15200,9
294,2008,Kedah,DERGA,008-011,22064,55,40,4,1,0,0,0,0,0,740,15783,79
295,2008,Kedah,TOKAI,011-018,31117,91,9,0,0,0,0,0,0,0,282,26246,0
296,2008,Kedah,GURUN,012-022,22339,56,24,18,2,0,0,0,0,0,798,16422,0
297,2008,Kedah,BELANTEK,013-023,19016,93,2,0,4,0,0,0,0,0,254,16475,21
298,2008,Kedah,JENERI,013-024,21323,93,1,0,6,0,0,0,0,0,251,18220,920
299,2008,Kedah,SIDAM,015-029,20926,39,40,20,1,0,0,0,0,0,392,15749,35
300,2008,Kedah,BAYU,016-030,29197,93,5,1,2,0,0,0,0,0,322,24519,1
301,2008,Kedah,KUPANG,016-031,25726,90,5,4,1,0,0,0,0,0,334,21494,0
302,2008,Kedah,LUNAS,017-034,32386,47,30,23,0,0,0,0,0,0,360,25711,2
303,2008,Kedah,KULIM,018-035,28598,63,21,16,0,0,0,0,0,0,554,21751,222
304,2008,Kelantan,KELABORAN,019-002,18990,88,3,1,8,0,0,0,0,0,213,15366,53
305,2008,Kelantan,KIJANG,020-005,0,96,4,0,0,0,0,0,0,0,0,0,0
306,2008,Kelantan,CHEMPAKA,020-006,17818,99,1,1,0,0,0,0,0,0,242,15077,56
307,2008,Kelantan,PANCHOR,020-007,18267,98,1,0,0,0,0,0,0,0,190,15194,145
308,2008,Kelantan,TENDONG,022-011,17741,98,2,0,0,0,0,0,0,0,207,14792,32
309,2008,Kelantan,CHETOK,022-013,19317,95,5,0,0,0,0,0,0,0,226,15814,44
310,2008,Kelantan,MERANTI,023-014,14534,99,0,0,1,0,0,0,0,0,145,11509,25
311,2008,Kelantan,SALOR,024-017,16528,98,2,0,0,0,0,0,0,0,186,13662,50
312,2008,Kelantan,DEMIT,024-019,22141,98,2,0,0,0,0,0,0,0,169,18512,48
313,2008,Kelantan,TAWANG,025-020,22167,99,1,0,0,0,0,0,0,0,245,19129,26
314,2008,Kelantan,PERUPOK,025-021,21017,98,2,0,1,0,0,0,0,0,242,18024,42
315,2008,Kelantan,JELAWAT,025-022,21624,96,1,0,3,0,0,0,0,0,262,18533,35
316,2008,Kelantan,MELOR,026-023,18607,97,2,0,1,0,0,0,0,0,213,15405,28
317,2008,Kelantan,KADOK,026-024,14436,98,2,0,0,0,0,0,0,0,136,12308,31
318,2008,Kelantan,KEMAHANG,027-028,10950,99,0,0,1,0,0,0,0,0,103,9149,16
319,2008,Kelantan,SELISING,028-029,15458,99,1,0,0,0,0,0,0,0,172,12892,29
320,2008,Kelantan,LIMBONGAN,028-030,19519,96,3,0,0,0,0,0,0,0,224,15904,69
321,2008,Kelantan,SEMERAK,028-031,15584,98,1,0,2,0,0,0,0,0,171,13245,19
322,2008,Kelantan,GAAL,028-032,13832,99,0,0,1,0,0,0,0,0,153,11732,20
323,2008,Kelantan,TEMANGAN,029-034,15474,94,6,1,0,0,0,0,0,0,132,13147,14
324,2008,Kelantan,KEMUNING,029-035,18258,96,3,0,0,0,0,0,0,0,169,15281,22
325,2008,Kelantan,MENGKEBANG,031-039,14422,96,2,2,0,0,0,0,0,0,183,12315,21
326,2008,Kelantan,GUCHIL,031-040,16829,83,13,3,0,0,0,0,0,0,298,12925,59
327,2008,Kelantan,DABONG,031-042,8707,99,0,1,0,0,0,0,0,0,150,7419,9
328,2008,Kelantan,NENGGIRI,032-043,8611,86,0,0,14,0,0,0,0,0,204,7214,14
329,2008,Kelantan,PALOH,032-044,10045,99,0,0,1,0,0,0,0,0,135,8713,19
330,2008,Kelantan,GALAS,032-045,10330,65,22,2,11,0,0,0,0,0,171,8356,33
331,2008,Terengganu,JERTIH,033-003,15449,95,4,0,0,0,0,0,0,0,144,12953,31
332,2008,Terengganu,JABI,034-005,14070,99,1,0,0,0,0,0,0,0,151,12075,0
333,2008,Terengganu,PERMAISURI,034-006,16073,99,1,0,0,0,0,0,0,0,245,13910,0
334,2008,Terengganu,LANGKAP,034-007,13066,99,0,0,0,0,0,0,0,0,219,11048,16
335,2008,Terengganu,TEPUH,035-009,19850,99,1,0,0,0,0,0,0,0,192,16715,43
336,2008,Terengganu,BANDAR,036-014,18953,60,37,1,0,0,0,0,0,0,231,14765,14
337,2008,Terengganu,LADANG,036-015,16777,98,7,1,0,0,0,0,0,0,285,13701,1
338,2008,Terengganu,TELEMUNG,038-021,13275,99,0,0,0,0,0,0,0,0,212,11664,107
339,2008,Terengganu,MANIR,038-022,11657,99,0,0,0,0,0,0,0,0,99,10356,17
340,2008,Terengganu,AJIL,038-024,14543,99,1,0,0,0,0,0,0,0,186,12531,12
341,2008,Terengganu,SURA,039-027,16123,89,9,1,0,0,0,0,0,0,128,13163,35
342,2008,Terengganu,PAKA,039-028,20709,95,5,0,0,0,0,0,0,0,187,17471,16
343,2008,Terengganu,KEMASEK,040-029,15470,94,5,0,0,0,0,0,0,0,129,12969,8
344,2008,Terengganu,KIJAL,040-030,15568,97,2,0,0,0,0,0,0,0,176,13386,29
345,2008,Terengganu,CHUKAI,040-031,22877,83,15,1,0,0,0,0,0,0,193,18530,24
346,2008,Penang,PENAGA,041-001,14268,89,10,0,0,0,0,0,0,0,170,12314,5
347,2008,Penang,BERTAM,041-002,13660,65,26,10,0,0,0,0,0,0,261,11233,36
348,2008,Penang,PENANTI,044-012,15421,73,24,2,0,0,0,0,0,0,184,12667,10
349,2008,Penang,BERAPIT,045-013,19895,6,86,9,0,0,0,0,0,0,197,15530,13
350,2008,Penang,PERAI,046-016,14124,12,52,36,1,0,0,0,0,0,180,10651,0
351,2008,Penang,JAWI,047-019,20167,22,58,20,0,0,0,0,0,0,413,16101,0
352,2008,Penang,KOMTAR,049-028,16976,11,83,6,1,0,0,0,0,0,203,12135,40
353,2008,Perak,TEMEGOR,054-002,14446,72,23,2,2,0,0,0,0,0,371,10910,0
354,2008,Perak,KENERING,055-003,12609,84,15,0,0,0,0,0,0,0,176,9675,29
355,2008,Perak,SELAMA,056-005,13279,83,10,6,0,0,0,0,0,0,201,10346,20
356,2008,Perak,SELINSING,058-012,16204,71,19,10,0,0,0,0,0,0,301,12314,262
357,2008,Perak,TRONG,059-015,10908,70,20,10,0,0,0,0,0,0,173,7690,9
358,2008,Perak,KAMUNTING,060-016,21675,66,19,13,2,0,0,0,0,0,358,16179,426
359,2008,Perak,AULONG,060-018,23503,25,58,17,1,0,0,0,0,0,371,16406,123
360,2008,Perak,CHENDEROH,061-019,11848,77,17,7,1,0,0,0,0,0,188,8905,40
361,2008,Perak,LINTANG,062-021,21767,61,21,18,1,0,0,0,0,0,387,15143,0
362,2008,Perak,JALONG,062-022,25657,16,57,27,1,0,0,0,0,0,383,18008,0
363,2008,Perak,MANJOI,063-023,39640,66,25,9,0,0,0,0,0,0,473,29814,81
364,2008,Perak,CANNING,064-025,31990,13,78,8,1,0,0,0,0,0,303,22854,371
365,2008,Perak,BERCHAM,065-028,26587,11,80,9,0,0,0,0,0,0,249,19966,31
366,2008,Perak,KEPAYANG,065-029,21256,23,64,13,1,0,0,0,0,0,304,15072,154
367,2008,Perak,BUNTONG,065-030,21930,6,47,46,1,0,0,0,0,0,258,15566,1
368,2008,Perak,JELAPANG,066-031,26157,6,74,20,0,0,0,0,0,0,402,19409,1
369,2008,Perak,MENGLEMBU,066-032,27053,4,93,4,0,0,0,0,0,0,243,20330,0
370,2008,Perak,TRONOH,066-033,24103,21,67,2,0,0,0,0,0,0,340,16446,73
371,2008,Perak,MANONG,067-035,14114,67,26,6,0,0,0,0,0,0,160,10256,63
372,2008,Perak,BELANJA,069-038,14470,87,6,6,1,0,0,0,0,0,172,9313,70
373,2008,Perak,BOTA,069-039,14389,99,0,0,1,0,0,0,0,0,257,11338,37
374,2008,Perak,KERANJI,070-041,19857,12,79,9,1,0,0,0,0,0,212,12738,43
375,2008,Perak,TEJA,071-045,19355,4,76,20,0,0,0,0,0,0,367,13258,0
376,2008,Perak,CHENDERIANG,072-046,18004,38,36,13,13,0,0,0,0,0,544,12055,1
377,2008,Perak,SITIAWAN,074-050,23632,9,81,10,0,0,0,0,0,0,363,16645,49
378,2008,Perak,PANGKOR,074-052,22574,71,23,4,3,0,0,0,0,0,1340,19097,1730
379,2008,Perak,RUNGKUP,075-053,13912,67,23,10,0,0,0,0,0,0,314,9858,30
380,2008,Perak,SUNGKAI,077-057,17290,23,57,19,2,0,0,0,0,0,485,11719,42
381,2008,Perak,SLIM,077-058,17639,73,13,13,1,0,0,0,0,0,335,13321,46
382,2008,Perak,BEHRANG,077-059,18552,57,24,14,5,0,0,0,0,0,512,13067,40
383,2008,Pahang,JELAI,078-002,8892,82,1,1,16,0,0,0,0,0,323,6674,8
384,2008,Pahang,CEKA,079-004,10544,68,26,5,0,0,0,0,0,0,260,7812,50
385,2008,Pahang,BENTA,079-005,7599,59,30,11,0,0,0,0,0,0,109,5648,23
386,2008,Pahang,TERAS,080-007,20419,21,68,10,0,0,0,0,0,0,260,14416,67
387,2008,Pahang,DONG,080-008,14534,62,35,3,1,0,0,0,0,0,319,10956,33
388,2008,Pahang,TAHAN,081-009,11326,97,1,1,1,0,0,0,0,0,189,9073,17
389,2008,Pahang,DAMAK,081-010,19412,56,37,6,1,0,0,0,0,0,408,14597,55
390,2008,Pahang,BESERAH,082-012,25808,73,24,3,0,0,0,0,0,0,316,20423,192
391,2008,Pahang,SEMAMBU,082-013,25427,58,33,9,0,0,0,0,0,0,624,19255,167
392,2008,Pahang,TERUNTUM,083-014,22742,38,57,5,0,0,0,0,0,0,381,16256,138
393,2008,Pahang,INDERAPURA,083-016,8550,94,6,1,0,0,0,0,0,0,97,6820,14
394,2008,Pahang,LEPAR,084-018,11877,74,23,3,1,0,0,0,0,0,142,9076,11
395,2008,Pahang,PANCHING,084-019,15833,84,13,3,0,0,0,0,0,0,199,12464,21
396,2008,Pahang,BEBAR,085-022,9664,87,1,2,10,0,0,0,0,0,332,7738,12
397,2008,Pahang,CINI,085-023,12857,96,0,0,4,0,0,0,0,0,249,10539,18
398,2008,Pahang,LUIT,086-024,9396,81,17,1,0,0,0,0,0,0,112,7225,29
399,2008,Pahang,CENUR,086-026,12220,98,1,1,0,0,0,0,0,0,168,10109,69
400,2008,Pahang,JENDERAK,087-027,8139,78,10,6,7,0,0,0,0,0,190,6318,12
401,2008,Pahang,KERDAU,087-028,8451,89,6,4,2,0,0,0,0,0,122,6789,12
402,2008,Pahang,JENGKA,087-029,17549,98,0,2,0,0,0,0,0,0,149,14461,0
403,2008,Pahang,MENTAKAB,088-030,15143,50,45,5,1,0,0,0,0,0,366,11463,31
404,2008,Pahang,LANCANG,088-031,18564,60,21,17,3,0,0,0,0,0,318,14251,52
405,2008,Pahang,BILUT,089-033,15390,32,59,9,0,0,0,0,0,0,318,11357,99
406,2008,Pahang,KETARI,089-034,18384,42,52,5,1,0,0,0,0,0,261,13081,32
407,2008,Pahang,SABAI,089-035,9486,37,43,19,1,0,0,0,0,0,236,6716,17
408,2008,Pahang,PELANGAI,089-036,10391,67,25,7,1,0,0,0,0,0,154,8010,14
409,2008,Pahang,GUAI,090-037,14881,89,8,3,1,0,0,0,0,0,185,11804,0
410,2008,Pahang,TERIANG,090-038,15844,23,72,5,0,0,0,0,0,0,274,12047,0
411,2008,Pahang,KEMAYAN,090-039,12268,76,16,6,3,0,0,0,0,0,237,9215,0
412,2008,Pahang,TIOMAN,091-042,13461,90,7,0,3,0,0,0,0,0,208,10376,32
413,2008,Selangor,SABAK,092-002,18655,80,14,6,0,0,0,0,0,0,390,14325,50
414,2008,Selangor,SEKINCHAN,093-004,13573,42,56,2,0,0,0,0,0,0,317,11021,88
415,2008,Selangor,PERMATANG,095-009,17403,57,23,21,0,0,0,0,0,0,286,13648,20
416,2008,Selangor,IJOK,096-011,15467,50,18,32,0,0,0,0,0,0,204,12684,8
417,2008,Selangor,JERAM,096-012,18839,73,16,11,0,0,0,0,0,0,333,15281,6
418,2008,Selangor,KUANG,097-013,17557,56,26,18,0,0,0,0,0,0,204,14198,413
419,2008,Selangor,RAWANG,097-014,23345,19,56,23,1,0,0,0,0,0,288,17768,34
420,2008,Selangor,CHEMPAKA,100-021,33525,58,36,6,1,0,0,0,0,0,396,24519,115
421,2008,Selangor,TERATAI,100-022,30972,40,55,5,0,0,0,0,0,0,692,23733,0
422,2008,Selangor,SEMENYIH,101-024,28203,54,29,17,0,0,0,0,0,0,544,22929,349
423,2008,Selangor,KAJANG,101-025,29868,47,44,9,1,0,0,0,0,0,560,23732,0
424,2008,Selangor,BANGI,102-026,35898,65,21,14,1,0,0,0,0,0,386,28815,219
425,2008,Selangor,BALAKONG,102-027,28682,33,56,10,0,0,0,0,0,0,357,22288,56
426,2008,Selangor,KINRARA,103-030,25868,27,58,14,0,0,0,0,0,0,255,20517,21
427,2008,Selangor,MERU,109-042,29745,60,28,12,0,0,0,0,0,0,339,24515,37
428,2008,Selangor,SEMENTA,109-043,0,49,27,24,0,0,0,0,0,0,0,0,0
429,2008,Selangor,PANDAMARAN,110-047,25192,25,59,15,1,0,0,0,0,0,319,20034,19
430,2008,Selangor,KOTA ALAM SHAH,110-048,24168,17,58,23,2,0,0,0,0,0,211,18425,0
431,2008,Selangor,SIJANGKANG,112-051,22759,67,15,18,0,0,0,0,0,0,374,18578,187
432,2008,Selangor,TELUK DATUK,112-052,18207,33,45,22,0,0,0,0,0,0,493,14972,9
433,2008,Selangor,MORIB,112-053,25549,61,23,16,0,0,0,0,0,0,404,20535,185
434,2008,Selangor,DENGKIL,113-055,26322,72,10,17,0,0,0,0,0,0,417,20763,37
435,2008,Negeri Sembilan,CHENNAH,126-001,9898,44,54,3,0,0,0,0,0,0,231,7203,88
436,2008,Negeri Sembilan,PERTANG,126-002,8173,67,24,8,1,0,0,0,0,0,198,6030,53
437,2008,Negeri Sembilan,KLAWANG,126-004,8448,63,33,4,0,0,0,0,0,0,189,6279,173
438,2008,Negeri Sembilan,SERTING,127-005,14687,72,19,10,0,0,0,0,0,0,229,11100,13
439,2008,Negeri Sembilan,PALONG,127-006,12567,90,2,8,1,0,0,0,0,0,325,9992,0
440,2008,Negeri Sembilan,BAHAU,127-008,16264,28,66,6,0,0,0,0,0,0,307,11846,0
441,2008,Negeri Sembilan,LENGGENG,128-009,12879,75,17,8,0,0,0,0,0,0,188,10013,0
442,2008,Negeri Sembilan,NILAI,128-010,16009,27,52,21,0,0,0,0,0,0,275,11909,18
443,2008,Negeri Sembilan,LOBAK,128-011,15162,4,80,16,0,0,0,0,0,0,143,11714,11
444,2008,Negeri Sembilan,TEMIANG,128-012,9848,29,62,9,1,0,0,0,0,0,174,7482,66
445,2008,Negeri Sembilan,SIKAMAT,128-013,15491,58,33,9,1,0,0,0,0,0,203,11830,54
446,2008,Negeri Sembilan,AMPANGAN,128-014,15286,59,33,8,0,0,0,0,0,0,236,11458,29
447,2008,Negeri Sembilan,JUASSEH,129-015,8495,82,13,6,0,0,0,0,0,0,160,6430,0
448,2008,Negeri Sembilan,SENALING,129-017,7014,75,21,4,0,0,0,0,0,0,133,5418,7
449,2008,Negeri Sembilan,PILAH,129-018,10513,65,26,8,0,0,0,0,0,0,182,7680,38
450,2008,Negeri Sembilan,JOHOL,129-019,8653,72,22,6,0,0,0,0,0,0,226,6437,0
451,2008,Negeri Sembilan,LABU,130-020,12477,68,14,18,0,0,0,0,0,0,204,9702,1
452,2008,Negeri Sembilan,RAHANG,130-022,14262,29,49,21,1,0,0,0,0,0,290,10997,62
453,2008,Negeri Sembilan,MAMBAU,130-023,16298,14,65,21,0,0,0,0,0,0,169,13252,12
454,2008,Negeri Sembilan,SENAWANG,130-024,12568,21,58,21,0,0,0,0,0,0,150,9843,4
455,2008,Negeri Sembilan,PAROI,131-025,23060,65,17,18,0,0,0,0,0,0,299,18076,38
456,2008,Negeri Sembilan,CHEMBONG,131-026,12997,78,10,12,0,0,0,0,0,0,175,10155,19
457,2008,Negeri Sembilan,RANTAU,131-027,15124,53,23,25,0,0,0,0,0,0,271,12216,250
458,2008,Negeri Sembilan,KOTA,131-028,11715,87,8,5,0,0,0,0,0,0,244,9199,12
459,2008,Negeri Sembilan,CHUAH,132-029,10159,26,58,22,0,0,0,0,0,0,164,7681,11
460,2008,Negeri Sembilan,LUKUT,132-030,11276,17,62,21,0,0,0,0,0,0,180,8923,3
461,2008,Negeri Sembilan,LINGGI,132-032,12711,55,24,20,1,0,0,0,0,0,296,9813,72
462,2008,Negeri Sembilan,GEMAS,133-034,17966,83,10,6,2,0,0,0,0,0,345,14226,224
463,2008,Negeri Sembilan,GEMENCHEH,133-035,13870,61,24,15,0,0,0,0,0,0,260,10219,0
464,2008,Negeri Sembilan,REPAH,133-036,15819,36,44,20,0,0,0,0,0,0,441,11842,0
465,2008,Melaka,LENDU,134-004,7978,75,19,5,0,0,0,0,0,0,113,6152,76
466,2008,Melaka,REMBIA,135-006,10946,63,23,14,0,0,0,0,0,0,214,8613,31
467,2008,Melaka,GADEK,135-007,10749,54,35,11,0,0,0,0,0,0,228,7878,14
468,2008,Melaka,MACHAP,135-008,10358,39,46,15,0,0,0,0,0,0,201,7986,10
469,2008,Melaka,ASAHAN,135-010,13125,58,29,12,0,0,0,0,0,0,301,10039,16
470,2008,Melaka,KELEBANG,136-014,16222,54,43,2,0,0,0,0,0,0,700,12641,62
471,2008,Melaka,BACHANG,137-015,23153,49,46,5,0,0,0,0,0,0,498,18834,379
472,2008,Melaka,KESIDANG,138-019,16472,33,64,2,0,0,0,0,0,0,221,13325,21
473,2008,Melaka,DUYONG,138-021,15585,45,51,4,0,0,0,0,0,0,253,12331,0
474,2008,Melaka,BEMBAN,139-024,13544,60,26,15,0,0,0,0,0,0,590,10547,36
475,2008,Melaka,RIM,139-025,9288,58,26,16,0,0,0,0,0,0,139,7146,12
476,2008,Melaka,SERKAM,139-026,13636,89,8,3,0,0,0,0,0,0,173,11363,15
477,2008,Melaka,MERLIMAU,139-027,10471,65,21,14,0,0,0,0,0,0,149,7977,20
478,2008,Johor,JEMETAH,140-002,25284,34,56,10,0,0,0,0,0,0,424,18434,0
479,2008,Johor,PEMANIS,141-003,19355,54,41,5,0,0,0,0,0,0,353,14634,0
480,2008,Johor,KEMELAH,141-004,15783,56,38,6,0,0,0,0,0,0,239,12082,0
481,2008,Johor,TENANG,142-005,14511,50,38,12,0,0,0,0,0,0,413,10669,14
482,2008,Johor,BEKOK,142-006,18957,27,55,18,0,0,0,0,0,0,304,13412,32
483,2008,Johor,JORAK,143-008,21162,58,36,6,0,0,0,0,0,0,356,15974,28
484,2008,Johor,GAMBIR,144-009,18724,55,41,4,0,0,0,0,0,0,499,14434,18
485,2008,Johor,TANGKAK,144-010,19198,37,54,9,0,0,0,0,0,0,522,14514,27
486,2008,Johor,SEROM,144-011,20579,65,34,1,0,0,0,0,0,0,348,15609,56
487,2008,Johor,BENTAYAN,145-012,21233,23,74,2,0,0,0,0,0,0,277,15737,20
488,2008,Johor,MAHARANI,146-015,22902,54,42,3,0,0,0,0,0,0,354,16551,47
489,2008,Johor,SEMERAH,147-017,28563,62,38,0,0,0,0,0,0,0,545,21828,45
490,2008,Johor,SEMARANG,148-020,16477,85,14,1,0,0,0,0,0,0,287,13354,21
491,2008,Johor,PENGGARAM,150-023,34519,37,60,2,0,0,0,0,0,0,1232,27411,1232
492,2008,Johor,SENGGARANG,150-024,19799,59,41,1,0,0,0,0,0,0,428,15495,27
493,2008,Johor,RENGIT,150-025,15751,79,21,0,0,0,0,0,0,0,293,12354,28
494,2008,Johor,MACHAP,151-026,18244,60,35,5,0,0,0,0,0,0,369,14017,8
495,2008,Johor,LAYANG-LAYANG,151-027,16615,47,37,16,0,0,0,0,0,0,375,11981,18
496,2008,Johor,MENGKIBOL,152-028,35253,26,62,13,0,0,0,0,0,0,561,26717,361
497,2008,Johor,MAHKOTA,152-029,35980,51,43,5,2,0,0,0,0,0,1038,27849,313
498,2008,Johor,PALOH,153-030,16084,36,47,17,0,0,0,0,0,0,360,11563,21
499,2008,Johor,KAHANG,153-031,17097,71,26,2,0,0,0,0,0,0,386,13648,42
500,2008,Johor,ENDAU,154-032,16269,78,21,1,0,0,0,0,0,0,261,11550,30
501,2008,Johor,TENGGAROH,154-033,20176,80,17,2,1,0,0,0,0,0,527,15999,127
502,2008,Johor,PANTI,155-034,14448,87,9,4,0,0,0,0,0,0,189,11638,20
503,2008,Johor,SEDILI,156-036,19190,96,3,1,0,0,0,0,0,0,330,15606,0
504,2008,Johor,PENAWAR,157-038,16498,99,0,1,0,0,0,0,0,0,172,13056,54
505,2008,Johor,TIRAM,158-040,34018,53,33,14,0,0,0,0,0,0,680,26512,0
506,2008,Johor,PERMAS,159-043,34695,54,31,15,0,0,0,0,0,0,590,26374,46
507,2008,Johor,TANJONG PUTERI,160-044,47062,61,34,5,0,0,0,0,0,0,711,33020,3
508,2008,Johor,STULANG,160-045,42663,40,55,4,1,0,0,0,0,0,770,29898,565
509,2008,Johor,PENGKALAN RINTING,161-046,46664,49,41,10,0,0,0,0,0,0,610,32763,121
510,2008,Johor,KEMPAS,161-047,32958,55,37,8,0,0,0,0,0,0,439,24102,55
511,2008,Johor,SKUDAI,162-048,44459,22,66,12,0,0,0,0,0,0,590,34029,45
512,2008,Johor,SENAI,163-052,32939,22,68,10,0,0,0,0,0,0,577,25800,29
513,2008,Johor,BENUT,164-053,18646,79,21,0,0,0,0,0,0,0,457,14376,27
514,2008,Johor,KUKUP,165-056,17689,70,30,1,0,0,0,0,0,0,450,13605,0
515,2008,Sabah,BANGGI,167-001,8187,0,0,0,0,63,37,0,0,0,232,5109,8
516,2008,Sabah,PITAS,167-003,11956,0,1,0,0,58,41,0,0,0,277,8213,15
517,2008,Sabah,MATUNGGONG,168-004,15400,0,2,0,0,17,81,0,0,0,254,10879,14
518,2008,Sabah,TANDEK,168-005,16538,0,4,0,0,36,59,0,0,0,364,11675,360
519,2008,Sabah,TEMPASUK,169-006,14291,0,1,0,0,66,33,0,0,0,324,11167,2
520,2008,Sabah,KADAMAIAN,169-007,12964,0,1,0,0,14,86,0,0,0,268,10288,0
521,2008,Sabah,USUKAN,169-008,15816,0,5,0,0,90,6,0,0,0,336,12263,22
522,2008,Sabah,TAMPARULI,170-009,14912,0,16,0,0,23,61,0,0,0,204,10785,0
523,2008,Sabah,SULAMAN,170-010,16076,0,3,0,0,82,15,0,0,0,304,12770,0
524,2008,Sabah,KIULU,170-011,9773,0,3,0,0,11,86,0,0,0,132,6968,0
525,2008,Sabah,KARAMBUNAI,171-012,19951,0,10,0,1,78,12,0,0,0,399,13416,207
526,2008,Sabah,INANAM,171-013,19300,0,34,0,0,19,46,0,0,0,274,13626,20
527,2008,Sabah,LIKAS,172-014,15178,0,73,0,1,17,10,0,0,0,111,9519,6
528,2008,Sabah,API-API,172-015,10775,0,84,0,1,9,7,0,0,0,110,6832,58
529,2008,Sabah,LUYANG,172-016,17761,0,80,0,1,9,10,0,0,0,95,11668,43
530,2008,Sabah,PETAGAS,173-018,14942,0,8,0,1,77,15,0,0,0,332,10859,695
531,2008,Sabah,KAPAYAN,174-019,20723,0,47,0,1,17,35,0,0,0,200,14356,236
532,2008,Sabah,MOYOG,174-020,15098,0,47,0,1,4,83,0,0,0,119,11195,31
533,2008,Sabah,KAWANG,175-021,15591,0,10,0,0,63,27,0,0,0,262,12008,163
534,2008,Sabah,BONGAWAN,176-023,12389,0,7,0,0,68,25,0,0,0,218,9711,5
535,2008,Sabah,MEMBAKUT,176-024,9850,0,6,0,0,5,25,0,0,0,168,7656,7
536,2008,Sabah,KLIAS,177-025,13885,0,16,0,0,70,14,0,0,0,361,9983,7
537,2008,Sabah,LUMADAN,178-027,11317,0,4,0,0,92,6,0,0,0,276,8505,5
538,2008,Sabah,SINDUMIN,178-028,12828,0,6,0,1,72,21,0,0,0,185,9560,11
539,2008,Sabah,KUNDASANG,179-029,9639,0,1,0,0,27,73,0,0,0,212,6780,0
540,2008,Sabah,KARANAAN,179-030,11087,0,7,0,0,59,37,0,0,0,116,8033,23
541,2008,Sabah,PAGINATAN,179-031,10084,0,1,0,0,31,67,0,0,0,164,7374,8
542,2008,Sabah,TAMBUNAN,180-032,11245,0,2,0,0,8,90,0,0,0,116,8694,0
543,2008,Sabah,BINGKOR,180-033,13339,0,14,0,0,26,60,0,0,0,155,9455,0
544,2008,Sabah,LIAWAN,180-034,10994,0,18,0,0,36,46,0,0,0,143,7811,0
545,2008,Sabah,MELALAP,181-035,10276,0,27,0,0,27,46,0,0,0,176,7259,0
546,2008,Sabah,KEMABONG,181-036,10598,0,8,0,0,23,68,0,0,0,226,8442,0
547,2008,Sabah,SOOK,182-037,12564,0,2,0,0,14,84,0,0,0,63,9250,0
548,2008,Sabah,NABAWAN,182-038,7148,0,1,0,0,9,90,0,0,0,54,4891,0
549,2008,Sabah,SUGUT,183-039,7784,0,1,0,0,61,38,0,0,0,237,4503,8
550,2008,Sabah,LABUK,183-040,11397,0,2,0,0,61,37,0,0,0,161,7855,29
551,2008,Sabah,GUM-GUM,184-041,0,0,24,0,0,68,8,0,0,0,0,0,0
552,2008,Sabah,SEKONG,185-043,11308,0,17,0,0,81,2,0,0,0,281,6876,0
553,2008,Sabah,KARAMUNTING,185-044,14696,0,53,0,1,44,2,0,0,0,271,9513,355
554,2008,Sabah,ELOPURA,186-045,18363,0,60,0,1,34,6,0,0,0,338,10865,98
555,2008,Sabah,KUAMUT,187-047,11389,0,1,0,0,89,9,0,0,0,300,7668,18
556,2008,Sabah,SUKAU,187-048,8165,0,1,0,0,96,2,0,0,0,324,5139,2
557,2008,Sabah,TUNGKU,188-049,12246,0,13,0,1,70,17,0,0,0,271,7713,4
558,2008,Sabah,KUNAK,188-051,9694,0,5,0,1,84,10,0,0,0,225,6283,7
559,2008,Sabah,SULABAYAN,189-052,11291,0,0,0,0,96,4,0,0,0,389,7540,186
560,2008,Sabah,SENALINGAN,189-053,12198,0,6,0,0,93,2,0,0,0,366,7753,25
561,2008,Sabah,BUGAYA,189-054,0,0,1,0,0,90,9,0,0,0,0,0,0
562,2008,Sabah,BALUNG,190-055,10248,0,9,0,1,81,9,0,0,0,188,6779,8
563,2008,Sabah,APAS,190-056,12006,0,24,0,1,72,3,0,0,0,193,7486,6
564,2008,Sabah,MEROTAI,191-058,13931,0,24,0,2,67,8,0,0,0,67,8777,0
565,2008,Sabah,SEBATIK,191-060,9510,0,9,0,1,81,9,0,0,0,110,6277,184
566,2013,Perlis,BESERI,001-002,8197,78,20,1,2,0,0,0,0,0,95,6827,0
567,2013,Perlis,CHUPING,001-003,9848,86,2,1,11,0,0,0,0,0,165,8665,0
