,party_code,name,votes,majority,year,state,constituency,parliament_code_digits,NameBallot,winner,total_votes,vote_share
514,UMNO,MANSOR BIN SALLEH,35527,0.0,2013,Kelantan,TUMPAT,019,,0,81678,43.49641274272142
515,PAS,AHMAD MARZUK BIN SHAARY,35419,201.0,2013,Kelantan,BACHOK,025,,1,70637,50.142276710505826
516,UMNO,AWANG ADEK BIN HUSSIN,35218,0.0,2013,Kelantan,BACHOK,025,,0,70637,49.857723289494174
517,UMNO,ANNUAR BIN MUSA,26912,974.0,2013,Kelantan,KETEREH,026,,1,52850,50.92147587511826
518,PKR,AB AZIZ BIN AB KADIR,25938,0.0,2013,Kelantan,KETEREH,026,,0,52850,49.07852412488174
519,UMNO,AHMAD JAZLAN BIN YAAKUB,25660,805.0,2013,Kelantan,MACHANG,029,,1,50515,50.796793031772744
520,PKR,WAN ZAWAWI BIN WAN ISMAIL,24855,0.0,2013,Kelantan,MACHANG,029,,0,50515,49.203206968227256
521,UMNO,MUSTAPA BIN MOHAMED,21223,5269.0,2013,Kelantan,JELI,030,,1,37177,57.08637060548188
522,PAS,MOHD APANDI BIN MOHAMAD,15954,0.0,2013,Kelantan,JELI,030,,0,37177,42.91362939451812
523,UMNO,IDRIS BIN JUSOH,35232,8342.0,2013,Terengganu,BESUT,033,,1,62122,56.714207527124046
524,PAS,RIDUAN BIN MOHAMAD NOR,26890,0.0,2013,Terengganu,BESUT,033,,0,62122,43.285792472875954
525,UMNO,CHE MOHAMAD ZULKIFLY BIN JUSOH,33198,7943.0,2013,Terengganu,SETIU,034,,1,58453,56.79434759550408
526,PAS,OMAR BIN SIDEK,25255,0.0,2013,Terengganu,SETIU,034,,0,58453,43.20565240449592
527,PAS,ABDUL HADI BIN AWANG,42984,5124.0,2013,Terengganu,MARANG,037,,1,80844,53.16906635000742
528,UMNO,YAHYA BIN KHATIB MOHAMAD,37860,0.0,2013,Terengganu,MARANG,037,,0,80844,46.83093364999258
529,PAS,WAN HASSAN BIN MOHD RAMLI,35348,3942.0,2013,Terengganu,DUNGUN,039,,1,67138,52.6497661532962
530,UMNO,ROSLI BIN MAT HASSAN,31406,0.0,2013,Terengganu,DUNGUN,039,,0,67138,46.778277577526886
531,IND,MAZLAN BIN HARUN,384,0.0,2013,Terengganu,DUNGUN,039,,0,67138,0.5719562691769192
532,UMNO,AHD SHABERY BIN CHEEK,45525,12306.0,2013,Terengganu,KEMAMAN,040,,1,78744,57.813928680280405
533,PKR,KAMARUDIN BIN CHIK,33219,0.0,2013,Terengganu,KEMAMAN,040,,0,78744,42.186071319719595
534,DAP,LIM GUAN ENG,46466,34159.0,2013,Penang,BAGAN,043,,1,59101,78.62134312448183
535,MCA,CHUA TEIK SIANG,12307,0.0,2013,Penang,BAGAN,043,,0,59101,20.823674726315968
536,PCM,LIM KIM CHU,328,0.0,2013,Penang,BAGAN,043,,0,59101,0.5549821492022131
537,DAP,NG WEI AIK,35510,28645.0,2013,Penang,TANJONG,049,,1,42375,83.79941002949853
538,GERAKAN,NG SONG KHENG,6865,0.0,2013,Penang,TANJONG,049,,0,42375,16.200589970501476
539,DAP,OOI CHUAN AUN,43211,25750.0,2013,Penang,JELUTONG,050,,1,60672,71.22066191983123
540,GERAKAN,NG FOOK ON,17461,0.0,2013,Penang,JELUTONG,050,,0,60672,28.779338080168777
541,UMNO,HASBULLAH BIN OSMAN,16415,6216.0,2013,Perak,GRIK,054,,1,53228,30.83903208837454
542,UMNO,HASBULLAH BIN OSMAN,16415,6216.0,2013,Perak,GRIK,054,,1,53228,30.83903208837454
543,PAS,NORHAYATI BINTI KASIM,10199,0.0,2013,Perak,GRIK,054,,0,53228,19.16096791162546
544,PAS,NORHAYATI BINTI KASIM,10199,0.0,2013,Perak,GRIK,054,,0,53228,19.16096791162546
545,UMNO,SHAMSUL ANUAR BIN NASARAH,13285,3453.0,2013,Perak,LENGGONG,055,,1,23117,57.468529653501754
546,PAS,RAZMAN BIN ZAKARIA,9832,0.0,2013,Perak,LENGGONG,055,,0,23117,42.531470346498246
547,BN,HAMZAH BIN ZAINUDIN,22184,5296.0,2013,Perak,LARUT,056,,1,39350,56.37611181702668
548,PAS,MOHD FAUZI BIN SA'ARI,16888,0.0,2013,Perak,LARUT,056,,0,39350,42.91740787801779
549,IND,RAVEENDRAN A/L MVALLIKANA,278,0.0,2013,Perak,LARUT,056,,0,39350,0.7064803049555273
550,DAP,NGA KOR MING,37275,11745.0,2013,Perak,TAIPING,060,,1,62805,59.35037019345594
551,GERAKAN,TAN LIAN HOE,25530,0.0,2013,Perak,TAIPING,060,,0,62805,40.64962980654406
552,UMNO,AHMAD HUSNI BIN MOHAMAD HANADZLAH,42093,9325.0,2013,Perak,TAMBUN,063,,1,74861,56.22820961515342
553,PKR,SITI AISHAH BINTI SHAIK ISMAIL,32768,0.0,2013,Perak,TAMBUN,063,,0,74861,43.77179038484658
554,DAP,NGEH KOO HAM,21939,5057.0,2013,Perak,BERUAS,068,,1,38821,56.51322737693516
555,GERAKAN,CHANG KO YOUN,16882,0.0,2013,Perak,BERUAS,068,,0,38821,43.48677262306484
556,UMNO,MOHD ZAIM BIN ABU HASAN,16253,4497.0,2013,Perak,PARIT,069,,1,28009,58.02777678603306
557,PAS,MUHAMMAD ISMI BIN MAT TAIB,11756,0.0,2013,Perak,PARIT,069,,0,28009,41.97222321396694
558,DAP,KO CHUNG SEN,26863,5400.0,2013,Perak,KAMPAR,070,,1,48326,55.5870545875926
559,MCA,LEE CHEE LEONG,21463,0.0,2013,Perak,KAMPAR,070,,0,48326,44.4129454124074
560,PKR,LEE BOON CHYE,47558,15309.0,2013,Perak,GOPENG,071,,1,79807,59.591263924217174
561,MCA,TAN CHIN MENG,32249,0.0,2013,Perak,GOPENG,071,,0,79807,40.408736075782826
562,MIC,SARAVANAN A/L MURUGAN,20670,7927.0,2013,Perak,TAPAH,072,,1,35803,57.73259224087367
563,PKR,VASANTHA KUMAR A/L KRISHNAN,12743,0.0,2013,Perak,TAPAH,072,,0,35803,35.591989498086754
564,BERJASA,SHAHARUZZAMAN BIN BISTAMAM,2053,0.0,2013,Perak,TAPAH,072,,0,35803,5.734156355612658
565,IND,RIDZUAN BIN BANI,337,0.0,2013,Perak,TAPAH,072,,0,35803,0.9412619054269196
566,PKR,MOHAMAD IMRAN BIN ABD HAMID,40308,8168.0,2013,Perak,LUMUT,074,,1,72448,55.63714664310954
567,MCA,KONG CHO HA,32140,0.0,2013,Perak,LUMUT,074,,0,72448,44.36285335689046
568,UMNO,ABDUL RAHMAN BIN MOHAMAD,14863,3469.0,2013,Pahang,LIPIS,079,,1,26560,55.960090361445786
569,PAS,MOHD MAHYUDDIN BIN GHAZAL @ RAZALI,11394,0.0,2013,Pahang,LIPIS,079,,0,26560,42.899096385542165
570,IND,AISHATON BINTI ABU BAKAR,303,0.0,2013,Pahang,LIPIS,079,,0,26560,1.1408132530120483
571,DAP,MOHD ARIFF SABRI BIN ABDUL AZIZ,23415,2814.0,2013,Pahang,RAUB,080,,1,44016,53.19656488549618
572,MCA,HOH KHAI MUN,20601,0.0,2013,Pahang,RAUB,080,,0,44016,46.80343511450382
573,UMNO,AHMAD NAZLAN BIN IDRIS,26544,4532.0,2013,Pahang,JERANTUT,081,,1,48556,54.66677650547821
574,PAS,DR HAMZAH BIN JAAFFAR,22012,0.0,2013,Pahang,JERANTUT,081,,0,48556,45.33322349452179
575,PKR,FUZIAH BINTI SALLEH,25834,4515.0,2013,Pahang,KUANTAN,083,,1,47153,54.787606302886346
576,UMNO,MOHAMED SUFFIAN BIN AWANG,21319,0.0,2013,Pahang,KUANTAN,083,,0,47153,45.212393697113654
577,UMNO,MOHD NAJIB BIN HJ ABD RAZAK,51278,35613.0,2013,Pahang,PEKAN,085,,1,66943,76.59949509284017
578,PKR,MOHD FARIZ B ABD TALIB @ MUSA,15665,0.0,2013,Pahang,PEKAN,085,,0,66943,23.40050490715982
579,UMNO,ISMAIL BIN ABD MUTTALIB,19249,6475.0,2013,Pahang,MARAN,086,,1,32023,60.10992099428536
580,PAS,MUJIBUR RAHMAN BIN ISHAK,12774,0.0,2013,Pahang,MARAN,086,,0,32023,39.89007900571464
581,PAS,NASRUDIN BIN HASSAN,28267,1070.0,2013,Pahang,TEMERLOH,088,,1,55464,50.96458964373287
582,UMNO,SAIFUDDIN BIN ABDULLAH,27197,0.0,2013,Pahang,TEMERLOH,088,,0,55464,49.03541035626713
583,MCA,LIOW TIONG LAI,25947,379.0,2013,Pahang,BENTONG,089,,1,51515,50.367854023100065
584,DAP,WONG TACK,25568,0.0,2013,Pahang,BENTONG,089,,0,51515,49.632145976899935
585,UMNO,ISMAIL SABRI BIN YAAKOB,21669,2143.0,2013,Pahang,BERA,090,,1,41865,51.759226083840915
586,PKR,ZAKARIA BIN ABDUL HAMID,19526,0.0,2013,Pahang,BERA,090,,0,41865,46.64039173533978
587,IND,MOHD WALI BIN ALANG AHAMAD,670,0.0,2013,Pahang,BERA,090,,0,41865,1.6003821808193002
588,UMNO,JAMALUDIN BIN JARJIS,30040,15114.0,2013,Pahang,ROMPIN,091,,1,44966,66.80603122359116
589,PAS,NURIDAH BINTI MOHD SALLEH,14926,0.0,2013,Pahang,ROMPIN,091,,0,44966,33.193968776408845
590,PKR,WILLIAM LEONG JEE KEEN,52287,17846.0,2013,Selangor,SELAYANG,097,,1,90880,57.53411091549296
591,MCA,LIM SIANG CHAI,34441,0.0,2013,Selangor,SELAYANG,097,,0,90880,37.897227112676056
592,BERJASA,HAJI MOHD HAZIZI BIN AB RAHMAN,4152,0.0,2013,Selangor,SELAYANG,097,,0,90880,4.568661971830986
593,PKR,MOHAMED AZMIN BIN ALI,54827,4734.0,2013,Selangor,GOMBAK,098,,1,105394,52.020987912025355
594,UMNO,RAMAN BIN ISMAIL,50093,0.0,2013,Selangor,GOMBAK,098,,0,105394,47.52927111600281
595,IND,SAID NAZAR BIN ABU BAKER,474,0.0,2013,Selangor,GOMBAK,098,,0,105394,0.449740971971839
596,PKR,ZURAIDA BINTI KAMARUDDIN,41969,13278.0,2013,Selangor,AMPANG,099,,1,70660,59.39569770733088
597,UMNO,ROZAIDAH BINTI TALIB,28691,0.0,2013,Selangor,AMPANG,099,,0,70660,40.60430229266912
598,PKR,MOHD RAFIZI BIN RAMLI,48183,26729.0,2013,Selangor,PANDAN,100,,1,72052,66.87253650141564
599,MCA,LIM CHIN YEE,21454,0.0,2013,Selangor,PANDAN,100,,0,72052,29.77571753733415
600,IND,TAN YEW LENG,2415,0.0,2013,Selangor,PANDAN,100,,0,72052,3.351745961250208
601,DAP,ONG KIAN MING,79238,42206.0,2013,Selangor,SERDANG,102,,1,232540,34.074997849832286
602,DAP,ONG KIAN MING,79238,42206.0,2013,Selangor,SERDANG,102,,1,232540,34.074997849832286
603,MCA,YAP PIAN HON,37032,0.0,2013,Selangor,SERDANG,102,,0,232540,15.925002150167714
604,MCA,YAP PIAN HON,37032,0.0,2013,Selangor,SERDANG,102,,0,232540,15.925002150167714
605,DAP,GOBIND SINGH DEO,62938,32802.0,2013,Selangor,PUCHONG,103,,1,93074,67.6214624922105
606,GERAKAN,A KOHILAN PILLAY A/L G APPU,30136,0.0,2013,Selangor,PUCHONG,103,,0,93074,32.3785375077895
607,DAP,PUA KIAM WEE,57407,44672.0,2013,Selangor,PJ UTARA,106,,1,70142,81.84397365344587
608,MCA,CHEW HOONG LING,12735,0.0,2013,Selangor,PJ UTARA,106,,0,70142,18.156026346554132
609,PKR,SIVARASA A/L K RASIAH,66268,26719.0,2013,Selangor,SUBANG,107,,1,110949,59.7283436533903
610,MIC,PAKAS RAO A/L APPLANAIDOO,39549,0.0,2013,Selangor,SUBANG,107,,0,110949,35.646107671092125
611,BERJASA,MOHAMAD BIN ISMAIL,4454,0.0,2013,Selangor,SUBANG,107,,0,110949,4.014457092898539
612,IND,NAZARUDDIN BIN MOHAMED FERDOOS,460,0.0,2013,Selangor,SUBANG,107,,0,110949,0.4146049085615914
613,IND,EDROS BIN ABDULLAH,218,0.0,2013,Selangor,SUBANG,107,,0,110949,0.19648667405744982
614,PKR,G MANIVANNAN A/L GOWINDASAMY,69849,23790.0,2013,Selangor,KAPAR,109,,1,124330,56.18032655030966
615,MIC,SAKTHIVEL A/L ALAGAPPAN,46059,0.0,2013,Selangor,KAPAR,109,,0,124330,37.04576530201882
616,BERJASA,MOHD PATHAN BIN HUSSIN,6289,0.0,2013,Selangor,KAPAR,109,,0,124330,5.058312555296388
617,IND,NORHAMZAH BIN SURATMAN,1067,0.0,2013,Selangor,KAPAR,109,,0,124330,0.8581999517413336
618,IND,MOHD NAZRI BIN ABDUL AZIZ,835,0.0,2013,Selangor,KAPAR,109,,0,124330,0.6715997747928899
619,IND,PALAYA A/L RENGAIAH,231,0.0,2013,Selangor,KAPAR,109,,0,124330,0.18579586584090726
620,DAP,CHARLES ANTHONY A/L R SANTIAGO,53719,24685.0,2013,Selangor,KLANG,110,,1,82753,64.91486713472624
621,MCA,TEH KIM POO,29034,0.0,2013,Selangor,KLANG,110,,0,82753,35.08513286527376
622,PAS,MOHAMED HANIPA BIN MAIDIN,36774,1104.0,2013,Selangor,SEPANG,113,,1,73725,49.87995930824008
623,UMNO,MOHD ZIN BIN MOHAMED,35670,0.0,2013,Selangor,SEPANG,113,,0,73725,48.38250254323499
624,IND,SUHAIMI BIN MOHD GHAZALI,963,0.0,2013,Selangor,SEPANG,113,,0,73725,1.306205493387589
625,IND,HANAPIAH BIN MOHAMAD,318,0.0,2013,Selangor,SEPANG,113,,0,73725,0.4313326551373347
626,DAP,TAN SENG GIAW @ TAN CHUN TIN,47837,40307.0,2013,FederalTerritories,KEPONG,114,,1,58124,82.30163099580207
627,PPP,CHANDRAKUMANAN A/L ARUMUGAM,7530,0.0,2013,FederalTerritories,KEPONG,114,,0,58124,12.955061592457504
628,IND,YEE POH PING,2757,0.0,2013,FederalTerritories,KEPONG,114,,0,58124,4.7433074117404175
629,PKR,CHUA TIAN CHANG,41672,13284.0,2013,FederalTerritories,BATU,115,,1,71382,58.378863018688186
630,GERAKAN,DOMINIC LAU HOE CHAI,28388,0.0,2013,FederalTerritories,BATU,115,,0,71382,39.76912947241602
631,BERJASA,HASHIM BIN ABDUL KARIM,949,0.0,2013,FederalTerritories,BATU,115,,0,71382,1.3294668123616598
632,IND,NAZARIAH BINTI ABBAS,209,0.0,2013,FederalTerritories,BATU,115,,0,71382,0.2927908996665826
633,IND,ATAN BIN JASIN,164,0.0,2013,FederalTerritories,BATU,115,,0,71382,0.22974979686755764
634,DAP,LIM LIP ENG,41383,19199.0,2013,FederalTerritories,SEGAMBUT,117,,1,63567,65.1013890855318
635,GERAKAN,JAYANTHI DEVI A/P BALAGURU,22184,0.0,2013,FederalTerritories,SEGAMBUT,117,,0,63567,34.8986109144682
636,UMNO,AHMAD FAUZI BIN ZAHARI,26809,1390.0,2013,FederalTerritories,SETIAWANGSA,118,,1,52228,51.330703837022284
637,PKR,IBRAHIM BIN YAACOB,25419,0.0,2013,FederalTerritories,SETIAWANGSA,118,,0,52228,48.669296162977716
638,UMNO,JOHARI BIN ABDUL GHANI,23034,866.0,2013,FederalTerritories,TITIWANGSA,119,,1,45202,50.95792221583116
639,PAS,AHMAD ZAMRI BIN ASA'AD KHUZAMI,22168,0.0,2013,FederalTerritories,TITIWANGSA,119,,0,45202,49.04207778416884
640,DAP,TERESA KOK SUH SIM,61500,51552.0,2013,FederalTerritories,SEPUTEH,122,,1,71448,86.07658716829023
641,MCA,WONG SIAW TING,9948,0.0,2013,FederalTerritories,SEPUTEH,122,,0,71448,13.923412831709776
642,DAP,TAN KOK WAI,48249,37409.0,2013,FederalTerritories,CHERAS,123,,1,59089,81.65479192404678
643,MCA,TEOH CHEE HOOI,10840,0.0,2013,FederalTerritories,CHERAS,123,,0,59089,18.345208075953224
644,UMNO,TENGKU ADNAN BIN TENGKU MANSOR,9943,5541.0,2013,FederalTerritories,PUTRAJAYA,125,,1,14345,69.31334959916347
645,PAS,HUSAM BIN MUSA,4402,0.0,2013,FederalTerritories,PUTRAJAYA,125,,0,14345,30.686650400836527
646,UMNO,ZAINUDIN BIN ISMAIL,22114,7101.0,2013,NegriSembilan,JELEBU,126,,1,37127,59.56312117865704
647,PAS,RAJ MUNNI BINTI SABU,15013,0.0,2013,NegriSembilan,JELEBU,126,,0,37127,40.43687882134296
648,UMNO,MOHD ISA BIN ABDUL SAMAD,31109,8614.0,2013,NegriSembilan,JEMPOL,127,,1,53604,58.034848145660774
649,PAS,WAN AISHAH BINTI WAN ARIFFIN,22495,0.0,2013,NegriSembilan,JEMPOL,127,,0,53604,41.965151854339226
650,DAP,LOKE SIEW FOOK,45628,12553.0,2013,NegriSembilan,SEREMBAN,128,,1,85873,53.134279692103455
651,MCA,YEOW CHAI THIAM,33075,0.0,2013,NegriSembilan,SEREMBAN,128,,0,85873,38.516180871752475
652,BERJASA,ABDUL HALIM BIN ABDULLAH,6866,0.0,2013,NegriSembilan,SEREMBAN,128,,0,85873,7.995528280134617
653,IND,JOHN A/L FERNANDEZ,221,0.0,2013,NegriSembilan,SEREMBAN,128,,0,85873,0.2573567943358215
654,IND,BUJANG BIN ABU,83,0.0,2013,NegriSembilan,SEREMBAN,128,,0,85873,0.09665436167363432
655,DAP,TEO KOK SEONG,48964,23485.0,2013,NegriSembilan,RASAH,130,,1,74443,65.7738135217549
656,MCA,TEO ENG KIAN,25479,0.0,2013,NegriSembilan,RASAH,130,,0,74443,34.2261864782451
657,UMNO,KHAIRY JAMALUDDIN ABU BAKAR,43053,18357.0,2013,NegriSembilan,REMBAU,131,,1,68074,63.24441049446191
658,PKR,RADZALI BIN A GHANI,24696,0.0,2013,NegriSembilan,REMBAU,131,,0,68074,36.278167876134795
659,IND,ABDUL AZIZ BIN HASSAN,325,0.0,2013,NegriSembilan,REMBAU,131,,0,68074,0.4774216294032964
660,UMNO,SHAZIMAN BIN ABU MANSOR,29390,11162.0,2013,NegriSembilan,TAMPIN,133,,1,47618,61.720357847872656
661,PAS,ABDUL RAZAKEK BIN ABDUL RAHIM,18228,0.0,2013,NegriSembilan,TAMPIN,133,,0,47618,38.279642152127344
662,UMNO,AHMAD BIN HAMZAH,33736,11763.0,2013,Melaka,JASIN,139,,1,55709,60.557540074314744
663,PKR,RAHMAT BIN YUSOF,21973,0.0,2013,Melaka,JASIN,139,,0,55709,39.442459925685256
664,MIC,SUBRAMANIAM A/L KV SATHASIVAM,20037,1217.0,2013,Johor,SEGAMAT,140,,1,38857,51.565998404405896
665,PKR,DATO CHUA JUI MENG,18820,0.0,2013,Johor,SEGAMAT,140,,0,38857,48.434001595594104
666,UMNO,ANUAR BIN ABD MANAP,19934,3007.0,2013,Johor,SEKIJANG,141,,1,36861,54.07883671088685
667,PKR,JULAILEY BIN JEMADI,16927,0.0,2013,Johor,SEKIJANG,141,,0,36861,45.92116328911315
668,MCA,CHUA TEE YONG,15821,353.0,2013,Johor,LABIS,142,,1,31289,50.56409600818179
669,DAP,RAMAKRISHNAN A/L SUPPIAH,15468,0.0,2013,Johor,LABIS,142,,0,31289,49.43590399181821
670,UMNO,MUHYIDDIN BIN MOHD YASSIN,26274,12842.0,2013,Johor,PAGOH,143,,1,39706,66.17135949226817
671,PAS,MOHAMAD ROZALI BIN JAMIL,13432,0.0,2013,Johor,PAGOH,143,,0,39706,33.828640507731826
672,UMNO,HAMIM BIN SAMURI,30619,1967.0,2013,Johor,LEDANG,144,,1,59271,51.65932749573991
673,PKR,HASSAN BIN ABDUL KARIM,28652,0.0,2013,Johor,LEDANG,144,,0,59271,48.34067250426009
674,DAP,ER TECK HWA,31118,5067.0,2013,Johor,BAKRI,145,,1,57169,54.43159754412356
675,MCA,LEE CHING YONG,26051,0.0,2013,Johor,BAKRI,145,,0,57169,45.56840245587644
676,UMNO,RAZALI BIN IBRAHIM,20867,1646.0,2013,Johor,MUAR,146,,1,40088,52.05298343643983
677,PKR,NOR HIZWAN BIN AHMAD,19221,0.0,2013,Johor,MUAR,146,,0,40088,47.94701656356017
678,DAP,LIEW CHIN TONG,40574,7359.0,2013,Johor,KLUANG,152,,1,73789,54.98651560530703
679,MCA,HOU KOK CHUNG,33215,0.0,2013,Johor,KLUANG,152,,0,73789,45.01348439469297
680,UMNO,HISHAMMUDDIN BIN DATUK HUSSEIN,22841,10631.0,2013,Johor,SEMBRONG,153,,1,35051,65.16504521982255
681,PKR,ONN BIN ABU BAKAR,12210,0.0,2013,Johor,SEMBRONG,153,,0,35051,34.834954780177455
682,UMNO,ABD LATIFF BIN AHMAD,26184,15747.0,2013,Johor,MERSING,154,,1,36621,71.49995903989515
683,PAS,ROSLAN BIN NIKMAT,10437,0.0,2013,Johor,MERSING,154,,0,36621,28.500040960104858
684,UMNO,HALIMAH BINTI MOHD SADIQUE,25698,17196.0,2013,Johor,TENGGARA,155,,1,34200,75.14035087719299
685,PAS,MUHAMAD SAID BIN JONIT,8502,0.0,2013,Johor,TENGGARA,155,,0,34200,24.859649122807017
686,UMNO,AZALINA BINTI OTHMAN,26992,22508.0,2013,Johor,PENGERANG,157,,1,32271,83.64165969446252
687,PKR,TENGKU INTAN BINTI TENGKU ABDUL HAMID,4484,0.0,2013,Johor,PENGERANG,157,,0,32271,13.894828173902265
688,IND,MOHD AZAMAN BIN JOHARI,795,0.0,2013,Johor,PENGERANG,157,,0,32271,2.4635121316352144
689,MCA,KHOO SOO SEANG,39985,1767.0,2013,Johor,TEBRAU,158,,1,78203,51.12975205554774
690,PKR,CHOONG SHIAU YOON,38218,0.0,2013,Johor,TEBRAU,158,,0,78203,48.87024794445226
691,UMNO,NUR JAZLAN BIN MOHAMED,43751,3226.0,2013,Johor,PULAI,161,,1,84276,51.913949404338126
692,PAS,SALAHUDDIN BIN AYUB,40525,0.0,2013,Johor,PULAI,161,,0,84276,48.086050595661874
693,DAP,TEO NIE CHING,43338,13450.0,2013,Johor,KULAI,163,,1,73464,58.992159425024504
694,MCA,TAY CHIN HEIN,29888,0.0,2013,Johor,KULAI,163,,0,73464,40.6838723728629
695,IND,SURENDIRAN A/L KUPPAYAH,238,0.0,2013,Johor,KULAI,163,,0,73464,0.32396820211259936
696,UMNO,AHMAD BIN MASLAN,27804,13727.0,2013,Johor,PONTIAN,164,,1,41881,66.38809961557747
697,PKR,HANIFF @ GHAZALI BIN HOSMAN,14077,0.0,2013,Johor,PONTIAN,164,,0,41881,33.61190038442253
698,UMNO,ROZMAN BIN ISLI,12694,6625.0,2013,Sabah,LABUAN,166,,1,19149,66.29066791999583
699,PKR,TAN SRI IBRAHIM BIN MENUDIN,6069,0.0,2013,Sabah,LABUAN,166,,0,19149,31.69356102146326
700,PAS,HADNAN BIN MOHAMAD,386,0.0,2013,Sabah,LABUAN,166,,0,19149,2.015771058540916
701,UMNO,DATUK ABD RAHIM BIN BAKRI,21883,12376.0,2013,Sabah,KUDAT,167,,1,35436,61.75358392595101
702,PKR,RAHIMAH BINTI MAJID,9507,0.0,2013,Sabah,KUDAT,167,,0,35436,26.82864883169658
703,STAR,JUTIRIM BIN GALIBAI GALABI,3083,0.0,2013,Sabah,KUDAT,167,,0,35436,8.700191895247771
704,SAPP,MOJURIP BIN DIYUN,963,0.0,2013,Sabah,KUDAT,167,,0,35436,2.7175753471046393
705,UPKO,MADIUS BIN TANGAU,20685,5190.0,2013,Sabah,TUARAN,170,,1,39953,51.77333366705879
706,PKR,MOJILIP BIN BUMBURING @ WILFRED,15495,0.0,2013,Sabah,TUARAN,170,,0,39953,38.78307010737617
707,IND,ERVEANA ANSARI ALI,2264,0.0,2013,Sabah,TUARAN,170,,0,39953,5.6666583235301475
708,STAR,SAMIN @ JASMIN BIN DULIN,1509,0.0,2013,Sabah,TUARAN,170,,0,39953,3.776937902034891
709,UMNO,DATUK JUMAT BIN IDRIS,22845,9442.0,2013,Sabah,SEPANGGAR,171,,1,42249,54.0722857345736
710,DAP,JEFFREY KUMIN @ JOHN,13403,0.0,2013,Sabah,SEPANGGAR,171,,0,42249,31.723827782906103
711,SAPP,CHIN HON KIONG,4070,0.0,2013,Sabah,SEPANGGAR,171,,0,42249,9.633364103292386
712,STAR,DANIEL JOHN JAMBUN,1931,0.0,2013,Sabah,SEPANGGAR,171,,0,42249,4.570522379227911
713,UPKO,MAKIN @ MARCUS MOJIGOH,17465,9507.0,2013,Sabah,PUTATAN,173,,1,29095,60.027496133356244
714,DAP,LEE HAN KYUN @ JOSEPH LEE,7958,0.0,2013,Sabah,PUTATAN,173,,0,29095,27.35177865612648
715,STAR,AWANG AHMAD SAH,2604,0.0,2013,Sabah,PUTATAN,173,,0,29095,8.949991407458326
716,SAPP,DULI @ DULLIE BIN MARI @ MARIE,1068,0.0,2013,Sabah,PUTATAN,173,,0,29095,3.670733803058945
717,PKR,IGNATIUS DORELL LEIKING,22598,10216.0,2013,Sabah,PENAMPANG,174,,1,36099,62.60007202415579
718,UPKO,BERNARD GILUK DOMPOK,12382,0.0,2013,Sabah,PENAMPANG,174,,0,36099,34.30011911687304
719,STAR,MELANIA @ MELANIE ANNOL,1119,0.0,2013,Sabah,PENAMPANG,174,,0,36099,3.0998088589711625
720,UMNO,DATUK ROSNAH BINTI HJ ABD RASHID SHIRLIN,21196,10535.0,2013,Sabah,PAPAR,175,,1,32695,64.82948463067747
721,PKR,MOHAMMAD YAHYA @ YAHYA BIN LAMPONG,10661,0.0,2013,Sabah,PAPAR,175,,0,32695,32.60743232910231
722,STAR,BALON BIN MUJIM,838,0.0,2013,Sabah,PAPAR,175,,0,32695,2.563083040220217
723,UMNO,DATUK ANIFAH BIN AMAN @ HANIFF AMMAN,13754,5723.0,2013,Sabah,KIMANIS,176,,1,22675,60.657111356119074
724,PKR,JAAFAR BIN ISMAIL,8031,0.0,2013,Sabah,KIMANIS,176,,0,22675,35.41786108048512
725,SAPP,JAMIL BIN WILLIAM CORE,650,0.0,2013,Sabah,KIMANIS,176,,0,22675,2.866593164277839
726,STAR,LUSIN BIN BALANGON,240,0.0,2013,Sabah,KIMANIS,176,,0,22675,1.0584343991179714
727,UMNO,DATUK AZIZAH BINTI MOHD DUN,12827,673.0,2013,Sabah,BEAUFORT,177,,1,25390,50.51988972036235
728,PKR,LAJIM BIN UKIN,12154,0.0,2013,Sabah,BEAUFORT,177,,0,25390,47.86923985821189
729,STAR,GUAN DEE BIN KOH HOI,409,0.0,2013,Sabah,BEAUFORT,177,,0,25390,1.610870421425758
730,UMNO,DATUK SAPAWI BIN AMAT WASALI @ AHMAD,16377,9469.0,2013,Sabah,SIPITANG,178,,1,23790,68.83984867591425
731,PKR,RAMLE BIN DUA @ RAMLI DUA LEE,6908,0.0,2013,Sabah,SIPITANG,178,,0,23790,29.037410676754938
732,SAPP,KAMIS BIN DAMING,505,0.0,2013,Sabah,SIPITANG,178,,0,23790,2.1227406473308115
733,UPKO,EWON EBIN,15434,3611.0,2013,Sabah,RANAU,179,,1,30730,50.22453628376179
734,PKR,JONATHAN BIN YASIN,11823,0.0,2013,Sabah,RANAU,179,,0,30730,38.47380410022779
735,STAR,ULIANAH BTE SITUN @ WIDYA JULIA,2559,0.0,2013,Sabah,RANAU,179,,0,30730,8.327367393426618
736,IND,YAZID BIN SAHJINAN,914,0.0,2013,Sabah,RANAU,179,,0,30730,2.974292222583794
737,PBS,JOSEPH PAIRIN KITINGAN,15818,3918.0,2013,Sabah,KENINGAU,180,,1,35543,44.50384041864783
738,STAR,GAPARI BIN KATINGAN @ GEOFFREY KITINGAN,11900,0.0,2013,Sabah,KENINGAU,180,,0,35543,33.48057282727963
739,PKR,STEPHEN SANDOR,7825,0.0,2013,Sabah,KENINGAU,180,,0,35543,22.015586754072533
